dedup_key,attribute,caption_pre,caption_clean,frequency,sample_row_id,error
Texture::morbido a grana fine leggermente pastoso e asciutto con cristalli ben percepibili e piuttosto solubile,Texture,"morbido a grana fine, leggermente pastoso e asciutto, con cristalli ben percepibili e piuttosto solubile.","Texture morbido a grana fine, leggermente pastoso e asciutto, con cristalli ben percepibili e piuttosto solubile.",4,26004,
Texture::solubile non molta grana,Texture,"solubile, non molta grana","Texture solubile, poca grana.",8,29508,
Texture::granulosa solubile abbastanza asciutta,Texture,"granulosa, solubile, abbastanza asciutta","Texture granulosa, solubile e abbastanza asciutta.",4,25689,
Texture::si sciogliie bene,Texture,si sciogliie bene,Texture che si scioglie bene in bocca.,4,42602,
Texture::morbido pastoso,Texture,"morbido, pastoso",Texture morbido pastosa.,8,20573,
Texture::in 3 porzioni presenza di cristalli di tirosina intensità alta 1 porzione senza tirosina friabilità e solubilità intensità media,Texture,in 3 porzioni presenza di cristalli di tirosina intensità alta;1 porzione senza Tirosina;friabilità e solubilità intensità media,"Texture con cristalli di tirosina abbondanti, friabilità e solubilità medie.",4,24178,
Texture::asciutto e impasta poco solub all'inizio poi si avvertono i cristalli,Texture,asciutto e impasta poco solub all'inizio poi si avvertono i cristalli,"Texture asciutta, poco solubile all'inizio con cristalli percepibili al finale.",8,29439,
Texture::presenza di pochoi ma grossi cristali è leggermente sabbionso,Texture,"presenza di pochoi ma grossi cristali, è leggermente sabbionso",Texture con pochi cristalli grossi e leggermente sabbioso.,4,9201,
Texture::morbido pastoso poco granul poco sol,Texture,morbido pastoso poco granul poco sol,"Texture morbido pastoso, poco granulosa e poco solubile.",4,33626,
Texture::morbido abbastanza asciutto grana fine solubuile critalli percepibili,Texture,"morbido, abbastanza asciutto, grana fine, solubuile, critalli percepibili","Texture morbida, abbastanza asciutta, a grana fine, solubile e cristalli percepibili.",4,21664,
Texture::molti granuli bella friabilità,Texture,"molti granuli, bella friabilità",Texture con molti granuli e bella friabilità.,4,7422,
Texture::sabbioso poco solubile molti cristalli,Texture,"sabbioso, poco solubile, molti cristalli","Texture sabbioso, poco solubile con molti cristalli.",4,13728,
Texture::cristalli presenti ma non in gran numero buona friabilità' ma scarsa solubilità,Texture,"cristalli presenti ma non in gran numero, buona friabilità' ma scarsa solubilità","Texture con cristalli presenti ma non abbondanti, buona friabilità e scarsa solubilità.",4,9194,
Texture::pastoso poca grana qualche cristallo,Texture,pastoso poca grana qualche cristallo,"Texture pastosa, poca grana e qualche cristallo.",4,22202,
Texture::ancora un poco umida umida ma solubile compatta mediamente granulosa,Texture,"ancora un poco umida umida ma solubile, compatta, mediamente granulosa","Texture leggermente umida, solubile, compatta e mediamente granulosa.",4,25612,
Texture::bella ma molto asciutto ottima presenza di granuli,Texture,"bella, ma molto asciutto...ottima presenza di granuli",Texture molto asciutta con ottima presenza di granuli.,4,37008,
Texture::morbido pastoso con cristalli lascia sensazione di sabbia in bocca,Texture,morbido pastoso con cristalli lascia sensazione di sabbia in bocca,"Texture morbido pastoso con cristalli, lascia sensazione sabbioso in bocca.",2,46662,
Texture::friabile ma asciutto,Texture,friabile ma asciutto,Texture friabile ma asciutta.,8,15395,
Texture::compatto poco friabile,Texture,"compatto, poco friabile",Texture compatta e poco friabile.,12,13798,
Texture::molti grani di tirosina,Texture,molti grani di tirosina,Texture con molti granuli di tirosina.,4,44816,
Texture::molto pastoso,Texture,molto pastoso,Texture molto pastosa.,12,23901,
Texture::friabilità solubilità e tirosina leggero,Texture,friabilità solubilità e tirosina leggero,"Texture friabile, solubile, con tirosina leggera.",4,11620,
Texture::molle e pastoso non grana,Texture,molle e pastoso. non grana,"Texture molle e pastosa, priva di grana.",4,18446,
Texture::asciutto granuloso con cristalli e ben solubile,Texture,asciutto granuloso con cristalli e ben solubile,"Texture asciutta, granulosa con cristalli e ben solubile.",4,37340,
Texture::compatto adesivo,Texture,"compatto, adesivo",Texture compatta e adesiva.,4,20388,
Texture::assenza granuli di tirosina pastoso,Texture,assenza granuli di tirosina;pastoso,"Texture pastosa, tirosina assente.",4,34399,
Texture::pochi cristalli di tirosina,Texture,pochi cristalli di tirosina,Texture con pochi cristalli di tirosina.,4,46243,
Texture::granuloso cristalli asciutto,Texture,granuloso cristalli asciutto,"Texture granulosa, cristalli presenti e asciutta.",4,26153,
Texture::morbido e poco grana impasta poco sol pochi crist,Texture,morbido e poco grana impasta poco sol pochi crist,"Texture morbida, poco granulosa, poco solubile, con pochi cristalli.",4,47375,
Texture::abbastanza solubile ingozza,Texture,"Abbastanza solubile, ingozza",Texture abbastanza solubile ma che ingozza.,14,2196,
Texture::non molto solubile,Texture,non molto solubile,Texture poco solubile.,4,5883,
Texture::umido e compatto cristalli poco sol,Texture,umido e compatto cristalli poco sol,"Texture umida, compatta, con cristalli poco solubili.",4,42593,
Texture::cristalli consistenti tenerissimo,Texture,cristalli consistenti tenerissimo,"Texture con cristalli consistenti, tenerissima.",4,33862,
Texture::morbido quasi molle non maturato male,Texture,"morbido, quasi molle. non maturato. male","Texture morbida, quasi molle.",4,9360,
Texture::cedevole umida quasoi adesiva poco solubile e poco granulosa,Texture,"cedevole, umida, quasoi adesiva, poco solubile e poco granulosa","Texture cedevole, umida, quasi adesiva, poco solubile e poco granulosa.",4,18756,
Texture::friabile microstruttura fine che tende al sabbioso nel fine bocca,Texture,Friabile. Microstruttura fine che tende al sabbioso nel fine bocca.,"Texture friabile, microstruttura fine che tende al sabbioso nel finale di bocca.",4,18288,
Texture::molto intressante,Texture,Molto intressante,NON_DESCRITTO,4,48618,
Texture::friabile ma morbido al morso troppo plastico incolla ai denti,Texture,Friabile ma morbido al morso. troppo plastico. incolla ai denti,"Texture friabile ma morbido al morso, tendente al plastico e che incolla ai denti.",4,27738,
Texture::compatto non troppo friabile da grana fresco,Texture,"compatto non troppo friabile, da grana fresco","Texture compatta, poco friabile, con grana fresca.",4,22209,
Texture::troppo asciutto e poco solubile,Texture,troppo asciutto e poco solubile,Texture troppo asciutta e poco solubile.,4,44645,
Texture::poco granuloso deformabile,Texture,Poco granuloso deformabile,Texture poco granulosa e deformabile.,4,48762,
Texture::da sbrinz,Texture,da sbrinz;,NON_DESCRITTO,4,41495,
Texture::lega in bocca,Texture,Lega in bocca!,Texture che lega in bocca.,4,1010,
Texture::friabilità e solubilità alta granuli di tirosina presistenti,Texture,friabilità e solubilità alta;granuli di tirosina presistenti,"Texture molto friabile e solubile, con granuli di tirosina persistenti.",4,41327,
Texture::morbido comunque friabile si scioglie in bocca,Texture,"morbido, comunque friabile. si scioglie in bocca","Texture morbida, friabile e solubile in bocca.",4,41441,
Texture::friabile bilanciato,Texture,friabile bilanciato,Texture friabile e bilanciata.,4,30640,
Texture::umido friabile strana cedevolezza assenza di cristalli,Texture,"umido, friabile, strana cedevolezza, assenza di cristalli","Texture umida, friabile, con strana cedevolezza e assenza di cristalli.",4,41332,
Texture::umido morbido comunque friabile finemente microcristastalli presenti e fini,Texture,"umido, morbido, comunque friabile finemente, microcristastalli presenti e fini","Texture umida, morbida e friabile, con microcristalli fini presenti.",4,31932,
Texture::abbastanza duro asciutto granafine solubile cristalli,Texture,"abbastanza duro, asciutto, granafine, solubile, cristalli","Texture abbastanza dura, asciutta, con cristalli fini e solubile.",4,44307,
Texture::asciutto friabile grana fine,Texture,"asciutto, friabile, grana fine","Texture asciutta, friabile, con grana fine.",2,46250,
Texture::morbido ma con critalli,Texture,morbido ma con critalli,Texture morbida con cristalli.,4,47490,
Texture::troppo pastoso non solubile,Texture,troppo pastoso.....non solubile,Texture troppo pastosa e poco solubile.,4,21840,
Texture::un cubetto non è di alta solubilità come gli altri,Texture,UN CUBETTO NON è DI ALTA SOLUBILITà COME GLI ALTRI,Texture poco solubile in questo punto.,4,31930,
Texture::morbido granuloso impasta qualche cristalli ma lascia residuo,Texture,morbido granuloso impasta qualche cristalli ma lascia residuo,"Texture morbida, granulosa, che impasta la bocca con qualche cristallo ma lascia residuo.",4,18826,
Texture::granulosa asciutta solubile dura forse poco umida,Texture,"granulosa, asciutta, solubile, dura, forse poco umida","Texture granulosa, asciutta, solubile e dura, poco umida.",8,29061,
Texture::morbido granuloso poco sol qualche cristallo lascia residuo,Texture,morbido granuloso poco sol qualche cristallo lascia residuo,"Texture morbida, granulosa, poco solubile, con qualche cristallo che lascia residuo.",4,33703,
Texture::senza corpo,Texture,Senza corpo,Texture poco compatta.,8,4424,
Texture::cristalli,Texture,Cristalli,Texture con cristalli presenti.,20,15398,
Texture::duro friabile microstruttura fine tendenzialmente asciutto ma non troppo,Texture,"Duro, friabile. microstruttura fine. tendenzialmente asciutto ma non troppo","Texture dura e friabile, microstruttura fine, tendenzialmente asciutta ma non eccessiva.",4,37426,
Texture::pastosa non grana,Texture,"pastosa, non grana","Texture pastosa, poca grana.",4,42878,
Texture::friabile ma non asciutto microstruttura fine nessun cristallo percepito,Texture,friabile ma non asciutto. microstruttura fine. nessun cristallo percepito,"Texture friabile, non asciutta, con microstruttura fine e assenza di cristalli.",4,5882,
Texture::un poco granulosa,Texture,un poco- granulosa,Texture leggermente granulosa.,8,7960,
Texture::forse pochi cristalli,Texture,Forse pochi cristalli,Texture con pochi cristalli.,8,1718,
Texture::asciutto asciuga e impasta la bocca ingozza,Texture,"asciutto, asciuga e impasta la bocca, ingozza","Texture asciutta, che asciuga e impasta la bocca, tende a ingozzare.",4,33784,
Texture::lascia la bocca abbastanza pulita presenza di diversi cristalli,Texture,"lascia la bocca abbastanza pulita, presenza di diversi cristalli","Texture che lascia la bocca abbastanza pulita, con presenza di diversi cristalli.",4,5954,
Texture::sabbioso,Texture,sabbioso,Texture sabbiosa.,8,9369,
Texture::forse anche poco solubile,Texture,Forse anche poco solubile,Texture poco solubile.,4,1756,
Texture::morbido cede nettamente ai denti senza friabilità,Texture,"morbido, cede nettamente ai denti senza friabilità","Texture morbida, cede nettamente ai denti senza friabilità.",4,30835,
Texture::astringente,Texture,Astringente,NON_DESCRITTO,8,2547,
Texture::molti cristalli anche grossi friabile asciutto microstruttura fine,Texture,"molti cristalli, anche grossi. friabile, asciutto. microstruttura fine","Texture friabile e asciutta, con cristalli abbondanti e grossi, microstruttura fine.",4,32317,
Texture::deformabile pastoso adesivo,Texture,"deformabile, pastoso, adesivo","Texture deformabile, pastosa e adesiva.",4,32245,
Texture::granuli si tirosina moderati gommoso leggero friabilità e solubilità leggero,Texture,granuli si tirosina MODERATI;gommoso LEGGERO;friabilità e solubilità LEGGERO,"Texture con granuli di tirosina moderati, leggermente gommosa, friabilità e solubilità leggere.",4,27385,
Texture::compatto leggermente umido adesivo,Texture,"compatto, leggermente umido, adesivo","Texture compatta, leggermente umida e adesiva.",4,44652,
Texture::morbido poco strutturato da grana giovane,Texture,"morbido, poco strutturato, da grana giovane",Texture morbida e poco strutturata.,4,42809,
Texture::ascitto sabbiosoe granuloso,Texture,"Ascitto, sabbiosoe granuloso","Texture asciutta, sabbioso e granulosa.",4,41390,
Texture::solo un pochetto asciutto nel fine bocca,Texture,solo un pochetto asciutto nel fine bocca,Texture leggermente asciutta nel finale di bocca.,4,21752,
Texture::molto asciutto e pastoso,Texture,molto asciutto e pastoso,Texture molto asciutta e pastosa.,4,40277,
Texture::compatto e poco granulare abbastanza duro e asciutto pochi cristalli,Texture,"compatto e poco granulare, abbastanza duro e asciutto pochi cristalli.","Texture compatta e poco granulare, abbastanza dura e asciutta, con pochi cristalli.",4,9868,
Texture::con cristalli,Texture,con cristalli,Texture con cristalli.,8,15958,
Texture::solubilità e friabilità molto scarse,Texture,solubilità e friabilità molto scarse,Texture con scarsa solubilità e friabilità.,4,30784,
Texture::cristalli presenti ma rari tende al morbido umido comunque discreta friabilità,Texture,"cristalli presenti, ma rari. tende al morbido. umido. comunque discreta friabilità","Texture con cristalli rari, tendente al morbido, umida e friabile.",4,5497,
Texture::consistente al molare e si frange in una bella struttura si scioglie con un residuo sabbioso ben umido tanti microcristalli,Texture,consistente al molare e si frange in una bella struttura. Si scioglie con un residuo sabbioso. ben umido. tanti microcristalli,"Texture consistente al molare, si frange in bella struttura, scioglie con residuo sabbioso, ben umida e con tanti microcristalli.",4,16980,
Texture::mancanza di microstuttura e cristalli,Texture,mancanza di microstuttura e cristalli,Texture priva di microstruttura e cristalli.,4,44224,
Texture::poco umido,Texture,poco umido,Texture poco umida.,4,5500,
Texture::stranissima consistenza della grana come rimanessero scagliette,Texture,Stranissima consistenza della grana come rimanessero scagliette,Texture granulosa con scagliette che rimangono in bocca.,4,51599,
Texture::duro microstruttura grossolana asciutto non molto solubile parecchi cristalli,Texture,"duro, microstruttura grossolana, asciutto, non molto solubile, parecchi cristalli","Texture dura, microstruttura grossolana, asciutta, poco solubile e con cristalli abbondanti.",4,42669,
Texture::morbido ma friabile quel minimo,Texture,"morbido, ma friabile quel minimo",Texture morbida e leggermente friabile.,4,22207,
Texture::morbido asciutto abbastanza granuloso con pochi cristalli abbastanza solub,Texture,"morbido asciutto abbastanza granuloso, con pochi cristalli abbastanza solub","Texture morbida, asciutta e abbastanza granulosa, con pochi cristalli e abbastanza solubile.",4,30736,
Texture::poco solubile pastoso,Texture,"poco solubile, pastoso",Texture poco solubile e pastosa.,2,46324,
Texture::morbido non talmente da perdere friabilità' microstruttura grossolana pochissimi cristalli,Texture,"morbido, non talmente da perdere friabilità'. microstruttura grossolana. pochissimi cristalli","Texture morbida con buona friabilità, microstruttura grossolana e pochi cristalli.",4,32394,
Texture::solubile,Texture,solubile,Texture solubile.,16,37337,
Texture::grana abbastanza evidente pastoso con pochi cristalli lascia residuo,Texture,grana abbastanza evidente pastoso con pochi cristalli lascia residuo,"Texture granulosa pastosa, pochi cristalli, lascia residuo.",4,5494,
Texture::scarsa solubilità,Texture,scarsa solubilità,Texture poco solubile.,4,5885,
Texture::media stuttura con granuli e pastoso/poca umidità' ma discretooo,Texture,"media stuttura con granuli e pastoso/poca umidità', ma discretooo","Texture granulosa e pastosa, con poca umidità.",4,44141,
Texture::friabilità solubilità e tirosina medoreto astringente forte,Texture,friabilità solubilità e tirosina medoreto;astringente forte,"Texture friabile, solubile, con tirosina presente e sensazione astringente.",4,11410,
Texture::leggera sabbiosità finale,Texture,leggera sabbiosità finale,Texture con leggera sabbiosità finale.,8,44736,
Texture::secco non piacevole,Texture,"Secco, non piacevole",Texture asciutta.,4,51779,
Texture::mediamente solubile,Texture,mediamente solubile,Texture mediamente solubile.,4,9953,
Texture::granuloso finale,Texture,granuloso finale,Texture granulosa in finale.,4,25617,
Texture::ingozza,Texture,Ingozza,Texture che ingozza la bocca.,40,1005,
Texture::poco solubile molto granuloso,Texture,"poco solubile, molto granuloso",Texture poco solubile e molto granulosa.,4,44316,
Texture::si sfalda,Texture,si sfalda,Texture friabile.,4,20386,
Texture::eterogenea a seconda del pezzo da umida ad asciutta con solubilità' diversa,Texture,"eterogenea a seconda del pezzo, da umida ad asciutta con solubilità' diversa","Texture eterogenea, da umida ad asciutta, con solubilità variabile a seconda del pezzo.",4,36999,
Texture::granulosa e solubile,Texture,granulosa e solubile,Texture granulosa e solubile.,4,25535,
Texture::umidi troppo morbido e fondente nessuna struttura,Texture,umidi. troppo morbido e fondente. nessuna struttura,"Texture umida, troppo morbida e fondente, senza struttura.",4,7810,
Texture::morbido granuloso cristalli,Texture,morbido granuloso cristalli,"Texture morbida, granulosa con cristalli.",4,47151,
Texture::granuloso ma poco solubile,Texture,granuloso ma poco solubile.,Texture granulosa ma poco solubile.,4,9363,
Texture::asciutta granulosa non molto solubile pochi microcristalli,Texture,"asciutta, granulosa, non molto solubile, pochi microcristalli","Texture asciutta, granulosa, poco solubile, con pochi microcristalli.",4,27730,
Texture::molto friabile potrebbe essere più solubile alla fine,Texture,"molto friabile, potrebbe essere più solubile alla fine","Texture molto friabile, poco solubile al finale.",4,23905,
Texture::pastoso ma abbastanza solubile,Texture,pastoso ma abbastanza solubile,Texture pastosa ma abbastanza solubile.,4,9449,
Texture::molto tenero poca grana,Texture,molto tenero poca grana,Texture molto tenera con poca grana.,4,11349,
Texture::bella friabilità non asciutto cristalli presenti liquefa a fine bocca ma non impasta,Texture,bella friabilità. non asciutto. cristalli presenti. liquefa a fine bocca ma non impasta,"Texture friabile, non asciutta, con cristalli presenti, che si scioglie in finale senza impastare la bocca.",4,42874,
Texture::morbido friabilein una microstruttura non fine umido tende al pastoso nel finale di bocca,Texture,"Morbido, friabilein una microstruttura non fine. umido, tende al pastoso nel finale di bocca","Texture morbida, friabile con microstruttura non fine, umida e tendente al pastoso nel finale di bocca.",4,18365,
Texture::manca completamente di cristalli,Texture,Manca completamente di cristalli,Texture priva di cristalli.,4,48473,
Texture::compatto ma abbastanza cedevole grana sottile asciutto abbastanza solubile,Texture,"compatto ma abbastanza cedevole, grana sottile, asciutto, abbastanza solubile","Texture compatta ma abbastanza cedevole, grana sottile, asciutta e abbastanza solubile.",4,16831,
Texture::morbido poca grana qualche cristallo poco sol,Texture,morbido poca grana qualche cristallo poco sol,"Texture morbida, poca grana, qualche cristallo e poco solubile.",4,44646,
Texture::abbastanza solubile un poco pastoso,Texture,"abbastanza solubile, un poco pastoso",Texture abbastanza solubile e leggermente pastosa.,4,24183,
Texture::discretamente granulosa asciuga le fauci,Texture,Discretamente granulosa. Asciuga le fauci,Texture discretamente granulosa e asciutta.,8,3365,
Texture::granuli di tirosina molto scarsi,Texture,granuli di tirosina molto scarsi,Texture con granuli di tirosina scarsi.,4,33629,
Texture::cedevole poco granulosa umida quasi adesiva,Texture,"cedevole, poco granulosa, umida, quasi adesiva","Texture cedevole, poco granulosa, umida e quasi adesiva.",4,7339,
Texture::presenza di cristalli ma non microstruttura si impasta durezza mediasolubilit' elevata,Texture,"presenza di cristalli, ma non microstruttura si impasta, durezza mediasolubilit' elevata","Texture con cristalli, impasta la bocca e solubilità elevata.",4,40343,
Texture::ancora un poco umida ma solubile poco granulosa presenza media di microcristalli,Texture,"ancora un poco umida ma solubile, poco granulosa, presenza media di microcristalli","Texture ancora leggermente umida ma solubile, poco granulosa, con media presenza di microcristalli.",4,41445,
Texture::asciutto pastoso poco solubile e mancano cristalli,Texture,"asciutto, pastoso, poco solubile e mancano cristalli....","Texture asciutta, pastosa, poco solubile e priva di cristalli.",4,11558,
Texture::morbido granuloso cristalli evidenti,Texture,morbido granuloso cristalli evidenti,"Texture morbida, granulosa con cristalli evidenti.",4,31777,
Texture::morbido al morso microgranuli pochi ma fini,Texture,morbido al morso. microgranuli pochi ma fini.,"Texture morbida al morso, con microgranuli pochi ma fini.",4,42734,
Texture::morbido pastoso 'gommoso,Texture,"morbido, pastoso, 'gommoso","Texture morbida, pastosa e gommosa.",4,11206,
Texture::e' un grana giovane da pasto,Texture,e' un grana giovane da pasto.,NON_DESCRITTO,4,30788,
Texture::granuloso ma impasta e poco sol,Texture,granuloso ma impasta e poco sol,"Texture granulosa, che impasta la bocca e poco solubile.",4,26076,
Texture::asciutto poca solubilità,Texture,"asciutto, poca solubilità","Texture asciutta, poca solubilità.",4,22386,
Texture::impasta asciutto poco solubile pochi cristalli,Texture,impasta asciutto poco solubile pochi cristalli,"Texture che impasta, asciutta e poco solubile, con pochi cristalli.",4,47543,
Texture::si sentono bene i cristalli,Texture,si sentono bene i cristalli,Texture con cristalli percettibili.,8,15619,
Texture::friabile cede facilmente al dente rivelando una morbidezza di fondpalla fine impasta la bocca cristalli rari,Texture,"friabile, cede facilmente al dente, rivelando una morbidezza di fondpalla fine impasta la bocca. cristalli rari","Texture friabile, cedevole al dente, morbida, con cristalli rari, che impasta la bocca.",4,30590,
Texture::pastoso pochi cristalli,Texture,pastoso;pochi cristalli,Texture pastosa con pochi cristalli.,12,9865,
Texture::pastoso poco solubile buoni i cristalli,Texture,"pastoso, poco solubile, buoni i cristalli","Texture pastosa, poco solubile, con cristalli buoni.",4,47378,
Texture::in bocca si sciogli bene lasciando granelli percettibili ma piccoli,Texture,"In bocca si sciogli bene, lasciando granelli percettibili, ma piccoli","Texture che si scioglie bene in bocca, lasciando granelli piccoli e percettibili.",4,5492,
Texture::umido molle friabilità bassa cristelli pochi ma presenti impasta la bocca,Texture,umido. molle. friabilità bassa. cristelli pochi ma presenti. impasta la bocca,"Texture umida, molle, poco friabile, con pochi cristalli e che impasta la bocca.",4,24250,
Texture::anche solubile sebbene leggermente asciutto,Texture,Anche solubile sebbene leggermente asciutto,Texture solubile sebbene leggermente asciutta.,4,2360,
Texture::discretamente solubile,Texture,Discretamente solubile,Texture discretamente solubile.,16,3497,
Texture::leggermente pastoso,Texture,Leggermente pastoso,Texture leggermente pastosa.,8,326,
Texture::compatta e poco solubile pastoso,Texture,compatta e poco solubile. pastoso,"Texture compatta, poco solubile e pastosa.",8,15450,
Texture::troppo pastoso asciutto e farinoso,Texture,"troppo pastoso, asciutto e farinoso","Texture troppo pastosa, asciutta e farinosa.",2,46244,
Texture::cristalli anche grossi e leggermente pastoso,Texture,cristalli anche grossi e leggermente pastoso,Texture con cristalli grossi e leggermente pastosa.,4,40348,
Texture::umido solubile in bocca,Texture,"umido, solubile in bocca",Texture umida e solubile in bocca.,4,26002,
Texture::morbido asciutto cristalli ok impasto,Texture,morbido asciutto cristalli ok impasto,"Texture morbida, asciutta, con cristalli e impasto adeguati.",2,46830,
Texture::morbido asciutto con tanti cristalli solubile,Texture,morbido asciutto con tanti cristalli solubile,"Texture morbida, asciutta, con cristalli abbondanti e solubile.",4,18749,
Texture::solubile e granulosa piacevole,Texture,"solubile e granulosa, piacevole",Texture solubile e granulosa.,4,26151,
Texture::asciutto molti granuli media durezza,Texture,"asciutto, molti granuli... media durezza","Texture asciutta, molti granuli e media durezza.",4,44309,
Texture::astringente asciutto non ci sono cristalli,Texture,"astringente, asciutto, non ci sono cristalli.....","Texture astringente e asciutta, priva di cristalli.",4,18449,
Texture::grana assente,Texture,grana assente,Texture con grana assente.,4,13796,
Texture::pochi cristalli strutturapresente,Texture,"pochi cristalli, strutturapresente",Texture con pochi cristalli e struttura presente.,4,44644,
Texture::discreta friabilità' di una pasta comunque morbia nel finale impasta la bocca cristalli percepiti,Texture,discreta friabilità' di una pasta comunque morbia. nel finale impasta la bocca. cristalli percepiti,"Texture discreta friabilità con pasta morbida, impasta la bocca nel finale e cristalli percepibili.",4,27458,
Texture::appena appena asciutto,Texture,Appena appena asciutto,Texture leggermente asciutta.,4,4483,
Texture::buona presenza di tirosina,Texture,buona presenza di tirosina,Texture con buona presenza di tirosina.,4,21662,
Texture::un poco asciutto,Texture,un poco-asciutto,Texture leggermente asciutta.,10,29570,
Texture::struttura non fine cristalli non percepiti,Texture,Struttura non fine. cristalli non percepiti,Texture con struttura grossolana e cristalli non percepibili.,4,27808,
Texture::friabile secco&asciutto mcirostruttura sufficiente,Texture,"friabile, secco&asciutto, mcirostruttura sufficiente","Texture friabile, secco e asciutto, con microstruttura sufficiente.",4,16905,
Texture::scarsa presenza di tirosina,Texture,scarsa presenza di tirosina,Texture con scarsa presenza di tirosina.,4,33706,
Texture::asciutto ma pochi cristalli e tende ad impastare,Texture,asciutto ma pochi cristalli e tende ad impastare,Texture asciutta con pochi cristalli e tende ad impastare la bocca.,4,11201,
Texture::cedevole molto pastoso e asciutto poco solubile microstruttura sottile molti cristalli,Texture,"cedevole, molto pastoso e asciutto, poco solubile, microstruttura sottile, molti cristalli","Texture cedevole, molto pastosa e asciutta, poco solubile, con microstruttura sottile e molti cristalli.",4,16985,
Texture::duro e compatto grnana molto fine leggermente asciutto,Texture,"duro e compatto, grnana molto fine , leggermente asciutto","Texture dura e compatta, grana molto fine, leggermente asciutta.",4,42879,
Texture::pastoso e scarsi cristalli,Texture,pastoso e scarsi cristalli,"Texture pastosa, con scarsi cristalli.",4,40344,
Texture::troppo morbido ciononostante riesce a frantumarsi nessun cristallo,Texture,"troppo morbido, ciononostante riesce a frantumarsi. nessun cristallo","Texture morbida che si frantuina, senza cristalli.",4,30688,
Texture::media con umidità' abbastanza prevalente,Texture,media con umidità' abbastanza prevalente,Texture mediamente umida.,4,36924,
Texture::poca grana poco solubile,Texture,"poca grana, poco solubile",Texture con poca grana e poco solubile.,4,27734,
Texture::manca di umidità' troppo asciutto,Texture,"manca di umidità', troppo asciutto",Texture troppo asciutta.,4,13861,
Texture::granuli di tirosina molto percepibili solubilità e friabilità moderatamente scarse,Texture,granuli di tirosina molto percepibili;solubilità e friabilità moderatamente scarse,"Texture con granuli di tirosina molto percepibili, solubilità e friabilità moderatamente scarse.",4,30686,
Texture::molto asciutto altri dati di texture sono buoni,Texture,Molto asciutto. Altri dati di texture sono buoni,Texture molto asciutta.,4,3872,
Texture::dd,Texture,dd,NON_DESCRITTO,4,18289,
Texture::poco solubile e asciutto in gola,Texture,Poco solubile e asciutto in gola,Texture poco solubile e leggermente asciutta.,4,1297,
Texture::friabile abastanza solubile potrebbe essere più granuloso,Texture,"friabile, abastanza solubile, potrebbe essere più granuloso","Texture friabile, abbastanza solubile, potrebbe essere più granulosa.",4,27666,
Texture::bei granuli interessante equilibrio umidità' e friabilità' durezza,Texture,"bei granuli, interessante equilibrio umidità' e friabilità', durezza","Texture con bei granuli, buon equilibrio tra umidità e friabilità, dura.",4,26160,
Texture::poco umido pochi cristalli,Texture,"poco umido, pochi cristalli",Texture poco umida e con pochi cristalli.,4,47210,
Texture::morbido e deformabili non granuloso non firabiole impasta pochi cristalli e poco sol,Texture,morbido e deformabili non granuloso non firabiole impasta pochi cristalli e poco sol,"Texture morbida e deformabile, non granulosa, poco friabile, che impasta la bocca, con pochi cristalli e scarsa solubilità.",4,30785,
Texture::un poco duro,Texture,Un poco duro,Texture leggermente dura.,4,1286,
Texture::molti cristalli ma pastoso e morbido,Texture,"molti cristalli, ma pastoso e morbido","Texture pastosa e morbida, con molti cristalli.",4,18752,
Texture::molto secco,Texture,molto secco,Texture molto asciutta.,4,21745,
Texture::si scioglie bene,Texture,si scioglie bene,Texture che si scioglie bene in bocca.,4,18451,
Texture::potrebbe essere più solubile leggermente sabbioso alla fine,Texture,"Potrebbe essere più solubile, leggermente sabbioso alla fine","Texture poco solubile, leggermente sabbioso al finale.",4,37427,
Texture::asciutto asciutto e pochi cristalli,Texture,asciutto asciutto.... e pochi cristalli,"Texture molto asciutta, pochi cristalli.",4,32401,
Texture::nella media,Texture,nella media,NON_DESCRITTO,4,21744,
Texture::abbastanza morbido grnuloso microstruttura grossolana poco solubile,Texture,"abbastanza morbido, grnuloso, microstruttura grossolana, poco solubile.","Texture abbastanza morbida, granulosa, con microstruttura grossolana e poco solubile.",4,30739,
Texture::molto firabile numerosi cristaali solubile,Texture,"molto firabile, numerosi cristaali, solubile.","Texture molto friabile, numerosi cristalli e solubile.",4,31782,
Texture::cristalli di tirosina percepibili come la grana,Texture,cristalli di tirosina percepibili come la grana,Texture con cristalli di tirosina percepibili come la grana.,2,46159,
Texture::si sfalda in mano in bocca granuolo e poco asciutto chiari cristalli e poco sol lascia in bocca sabbia fine,Texture,si sfalda in mano in bocca granuolo e poco asciutto chiari cristalli e poco sol lascia in bocca sabbia fine,"Texture granulosa, poco asciutta, con cristalli chiari e poco solubile, lascia sabbia fine in bocca.",4,37256,
Texture::pezzi molto diversi,Texture,Pezzi molto diversi,Texture molto eterogenea.,4,50648,
Texture::compatto e sciutto grana troppo fine nessun cristallo,Texture,"compatto e sciutto, grana troppo fine, nessun cristallo","Texture compatta e asciutta, grana fine, cristalli assenti.",4,11346,
Texture::molle cedevole,Texture,"molle, cedevole",Texture molle e cedevole.,4,31858,
Texture::duro e poco friabile,Texture,duro e poco friabile,Texture dura e poco friabile.,4,27384,
Texture::asciutto poco equilibrio tra umidità/solubil/friabilità,Texture,asciutto......poco equilibrio tra umidità/solubil/friabilità;,"Texture asciutta con poco equilibrio tra umidità, solubilità e friabilità.",4,25544,
