dedup_key,attribute,caption_pre,caption_clean,frequency,sample_row_id,error
Spessore della Crosta::fine sui piatti spessa sugli scalzi 0 9cm media,Spessore della Crosta,"Fine sui piatti, spessa sugli scalzi 0,9cm media","Crosta sottile sulle parti piatte, spessa sugli scalzi e spessore medio complessivo.",4,11425,
Spessore della Crosta::spessa più spessa su una faccia,Spessore della Crosta,Spessa più spessa su una faccia,"Crosta spessa, più marcata su una faccia.",4,18382,
Spessore della Crosta::spigoli pronunciati crosta sottil,Spessore della Crosta,Spigoli pronunciati crosta sottil,Crosta con spigoli pronunciati e sottile.,4,13809,
Spessore della Crosta::colore rossastra da un lato e grigio dall'altro,Spessore della Crosta,Colore rossastra da un lato e grigio dall'altro,Crosta con colore rossastro da un lato e grigio dall'altro.,4,49646,
Spessore della Crosta::piatto e scalzo media 10mm spigoli 20mm,Spessore della Crosta,Piatto e scalzo media 10mm Spigoli 20mm,"Crosta con parte piatta e scalzo mediamente spessi, spigoli pronunciati.",4,21666,
Spessore della Crosta::te poi sottocrosta,Spessore della Crosta,Te poi sottocrosta,NON_DESCRITTO,10,1965,
Spessore della Crosta::molto diverso tra piatti più fine e scalzi più grossi,Spessore della Crosta,Molto diverso tra piatti più fine e scalzi più grossi.,"Crosta con spessore molto diverso tra le parti piatte, più sottili, e lo scalzo, più spesso.",4,7822,
Spessore della Crosta::limite della crosta sfumato spessa,Spessore della Crosta,"Limite della crosta sfumato, spessa.",Crosta spessa con limite sfumato.,4,30695,
Spessore della Crosta::più evidente su 1 lato come colore 0 8 vs 1 2,Spessore della Crosta,"Più evidente su 1 lato come colore 0,8 vs 1,2","Crosta con spessore variabile tra i lati, sottile su un lato e mediamente spessa sull'altro.",4,36927,
Spessore della Crosta::un piatto migliore dell'altro comunque spessori ridotti,Spessore della Crosta,Un piatto migliore dell'altro. Comunque spessori ridotti,Crosta con spessore ridotto e disomogeneo tra i lati.,4,27392,
Spessore della Crosta::crostone,Spessore della Crosta,Crostone,Crosta molto spessa.,4,23911,
Spessore della Crosta::diversa tra scalzi e piatti ma mediamente 8 mm,Spessore della Crosta,Diversa tra scalzi e piatti ma mediamente 8 mm,"Crosta con spessore variabile tra scalzi e parti piatte, mediamente sottile.",4,32412,
Spessore della Crosta::1 2 cm ma con unghia spessa e di colore bruno,Spessore della Crosta,"1,2 cm ma con unghia spessa e di colore bruno",Crosta mediamente spessa con unghia marcata e colore bruno.,4,16995,
Spessore della Crosta::poco contrasto dato l'ok colore di fondo carico,Spessore della Crosta,Poco contrasto dato l'ok colore di fondo carico,Crosta con colore di fondo carico e poco contrasto.,4,30792,
Spessore della Crosta::piatto sfumato con media 8mm scalzo sui 9mm spigoli 15mm,Spessore della Crosta,Piatto sfumato con media 8mm Scalzo sui 9mm Spigoli 15mm,"Crosta con parte piatta sfumata mediamente spessa, scalzo sottile e spigoli spessi.",4,22303,
Spessore della Crosta::0 8 più evidente negli angoli,Spessore della Crosta,"0,8 più evidente negli angoli","Crosta sottile, più evidente negli angoli.",4,37431,
Spessore della Crosta::spessore irregolare,Spessore della Crosta,Spessore irregolare,Crosta con spessore irregolare.,6,41169,
Spessore della Crosta::1 cm ma con unghia marcata,Spessore della Crosta,1 cm ma con unghia marcata,Crosta mediamente spessa con unghia marcata.,4,18380,
Spessore della Crosta::crosta piuttosto spessa,Spessore della Crosta,Crosta piuttosto spessa,Crosta piuttosto spessa.,4,35774,
Spessore della Crosta::colore sottocrosta grigiastro,Spessore della Crosta,Colore Sottocrosta grigiastro,Crosta con sottocrosta grigiastra.,24,3489,
Spessore della Crosta::ovunque superiore al cm,Spessore della Crosta,Ovunque superiore al cm,Crosta molto spessa.,4,9372,
Spessore della Crosta::più marcata su un piatto,Spessore della Crosta,Più marcata su un piatto,Crosta con spessore più marcato sulla parte piatta.,4,42610,
Spessore della Crosta::12 14 mm,Spessore della Crosta,12. 14 mm,Crosta mediamente spessa.,4,16997,
Spessore della Crosta::11 ma colore sottoscritta aranciato,Spessore della Crosta,11 ma colore sottoscritta aranciato,"Crosta mediamente spessa, con sottocrosta aranciata.",4,25547,
Spessore della Crosta::un lato crosta inferiore a1,Spessore della Crosta,Un lato crosta inferiore a1,Crosta con uno spessore inferiore al lato opposto.,4,44743,
Spessore della Crosta::1 scalzo brutto,Spessore della Crosta,1 scalzo brutto,Crosta con scalzo irregolare.,10,1943,
Spessore della Crosta::mediamente 10,Spessore della Crosta,Mediamente 10..,Crosta mediamente spessa.,4,37357,
Spessore della Crosta::spigoli grossolani grossa,Spessore della Crosta,Spigoli grossolani grossa,Crosta spessa con spigoli marcati.,4,37526,
Spessore della Crosta::spesso sotto i 10 mm,Spessore della Crosta,Spesso sotto i 10 mm,Crosta sottile.,4,41337,
Spessore della Crosta::sottile nei piatti circa 0 5 grossa negli scalzi spigoli normali,Spessore della Crosta,"Sottile nei piatti circa 0,5 grossa negli scalzi spigoli normali","Crosta sottile nelle parti piatte e spessa negli scalzi, spigoli regolari.",4,26172,
Spessore della Crosta::sottoscritta ampio,Spessore della Crosta,Sottoscritta ampio,Crosta sottile con ampio sviluppo laterale.,10,2028,
Spessore della Crosta::irregolare anche nel colore,Spessore della Crosta,Irregolare anche nel colore,Crosta irregolare nel colore.,4,24125,
Spessore della Crosta::colore sottoscritta diverso rossastro sotto scalzo e grigio sotto i piatti,Spessore della Crosta,Colore sottoscritta diverso rossastro sotto scalzo e grigio sotto i piatti,Crosta con sottocrosta di colore diverso: rossastra sotto lo scalzo e grigiastra sotto le parti piatte.,4,311,
Spessore della Crosta::sfumata media scalzo e piatti 10mm spigolo 20mm,Spessore della Crosta,Sfumata Media scalzo e piatti 10mm Spigolo 20mm,"Crosta sfumata, spessore medio su scalzo e parti piatte, spigoli pronunciati.",4,21848,
Spessore della Crosta::spessore scalzo e piatto media 8mm,Spessore della Crosta,Spessore scalzo e piatto media 8mm,Crosta con scalzo e parte piatta sottile.,4,9286,
Spessore della Crosta::un piatto sfumato media piatto e scalzo 9mm spigoli 15mm,Spessore della Crosta,Un piatto sfumato Media piatto e scalzo 9mm Spigoli 15mm,"Crosta con parte piatta sfumata, spessore medio al piatto e scalzo, spigoli pronunciati.",4,21757,
Spessore della Crosta::media,Spessore della Crosta,Media,Crosta mediamente spessa.,596,5507,
Spessore della Crosta::6 7 molto chiaro,Spessore della Crosta,6 7 molto chiaro,"Crosta molto sottile, di colore molto chiaro.",4,17383,
Spessore della Crosta::sottile ai piatti spessa sugli scalzi media,Spessore della Crosta,"Sottile ai piatti spessa sugli scalzi, media","Crosta sottile nelle parti piatte e spessa sugli scalzi, con spessore medio complessivo.",4,7818,
Spessore della Crosta::limite sfumato ma crosta sempre spessa oltre il cm,Spessore della Crosta,Limite sfumato ma crosta sempre spessa oltre il cm,Crosta spessa con limite sfumato.,4,40351,
Spessore della Crosta::colore che sfuma su base di colore molto carico,Spessore della Crosta,Colore che sfuma su base di colore molto carico,Crosta con colore sfumato su base molto carica.,4,49188,
Spessore della Crosta::mediamente attorno a 11,Spessore della Crosta,Mediamente attorno a 11,Crosta mediamente spessa.,4,37525,
Spessore della Crosta::mediamente 10 mm con punte maggiori negli angoli,Spessore della Crosta,Mediamente 10 mm con punte maggiori negli angoli,Crosta mediamente spessa con spigoli pronunciati.,4,35478,
Spessore della Crosta::sullo scalzo colore sottocrosta rosato,Spessore della Crosta,Sullo scalzo colore sottocrosta rosato,Crosta con sottocrosta rosata sullo scalzo.,4,50526,
Spessore della Crosta::enorme unghia,Spessore della Crosta,Enorme unghia,Crosta unghia molto spessa.,4,3329,
Spessore della Crosta::tare nella crosta e sottocrosta,Spessore della Crosta,Tare nella crosta e Sottocrosta,Crosta con difetti e sottocrosta poco distinguibile.,4,50896,
Spessore della Crosta::ne sottile ne grossa,Spessore della Crosta,Ne sottile ne grossa,Crosta di spessore medio.,8,18770,
Spessore della Crosta::grana fine regolare piccole occhiature al centro,Spessore della Crosta,"Grana fine, regolare, piccole occhiature al centro",NON_DESCRITTO,4,21856,
Spessore della Crosta::regolare entro1 cm,Spessore della Crosta,Regolare entro1 cm,"Crosta regolare, mediamente spessa.",4,40423,
Spessore della Crosta::spessore medio piatto e scalzo circa7mm spigoli circa 15mm,Spessore della Crosta,Spessore medio piatto e scalzo circa7mm Spigoli circa 15mm,"Crosta con spessore medio sulla parte piatta, scalzo molto sottile, e spigoli spessi.",4,40419,
Spessore della Crosta::un sottocrosta tendente al verde,Spessore della Crosta,Un sottocrosta tendente al verde,Crosta con sottocrosta tendente al verde.,4,728,
Spessore della Crosta::spigoli pronunciati media 1,Spessore della Crosta,Spigoli pronunciati media 1,Crosta con spigoli pronunciati e spessore medio.,4,32336,
Spessore della Crosta::colore aranciato molto carico,Spessore della Crosta,Colore aranciato molto carico,Crosta dal colore aranciato molto carico.,4,18298,
Spessore della Crosta::sempre sopra il cm,Spessore della Crosta,Sempre sopra il cm.,Crosta spessa.,4,44237,
Spessore della Crosta::sottocrosta rosa,Spessore della Crosta,Sottocrosta rosa,Crosta con sottocrosta rosa.,4,49423,
Spessore della Crosta::10 un piatto più deciso,Spessore della Crosta,10 un piatto più deciso,"Crosta mediamente spessa, parte piatta più marcata.",4,36935,
Spessore della Crosta::intorno a 8 nella media,Spessore della Crosta,Intorno a 8 nella media,Crosta di spessore sottile.,4,37021,
Spessore della Crosta::fine anche spigoli,Spessore della Crosta,Fine anche spigoli,"Crosta sottile, con spigoli poco pronunciati.",4,36938,
Spessore della Crosta::piuttosto spessa,Spessore della Crosta,Piuttosto spessa,Crosta piuttosto spessa.,24,15969,
Spessore della Crosta::sottili,Spessore della Crosta,Sottili,Crosta sottile.,4,5512,
Spessore della Crosta::sottocrosta importante soprattutto su un piatto,Spessore della Crosta,Sottocrosta importante soprattutto su un piatto,"Crosta con sottocrosta marcata, soprattutto nella parte piatta.",12,29195,
Spessore della Crosta::8 più marcato sotto un piatto,Spessore della Crosta,8 più marcato sotto un piatto,Crosta con spessore variabile: parte sottile e zona piatta meno marcata.,4,11217,
Spessore della Crosta::poco contrasto dato il colore di fondo molto carico,Spessore della Crosta,Poco contrasto dato il colore di fondo molto carico,"Crosta con colore di fondo molto carico, poco contrasto.",4,30743,
Spessore della Crosta::diverso fra i piatti e gli scalzi x intensità sotto uno spigolo occhiatura e secchezza,Spessore della Crosta,"Diverso fra i piatti e gli scalzi x intensità, sotto uno spigolo occhiatura e secchezza",Crosta con spessore diverso tra le parti piatte e gli scalzi.,4,16767,
Spessore della Crosta::spigoli da 15kmm piatto da 8 9mm media 9mm,Spessore della Crosta,Spigoli da 15kmm Piatto da 8 9mm Media 9mm,"Crosta con spigoli spessi, parte piatta sottile e spessore medio.",2,46671,
Spessore della Crosta::colore tenue della crosta,Spessore della Crosta,Colore tenue della crosta,Crosta dal colore tenue.,8,4426,
Spessore della Crosta::più sotto 1 piatto,Spessore della Crosta,Più sotto 1 piatto,Crosta sottile nella parte piatta.,4,33636,
Spessore della Crosta::crosta molto fine con un poco' di unghia 0 8 cm,Spessore della Crosta,"Crosta molto fine con un poco' di unghia 0,8 cm",Crosta molto sottile con unghia poco marcata.,4,42818,
Spessore della Crosta::crosta evidente per colore ma sottile 10mm,Spessore della Crosta,"Crosta evidente per colore, ma sottile, 10mm","Crosta sottile, di colore evidente.",2,46176,
Spessore della Crosta::molto sfumata,Spessore della Crosta,Molto sfumata,Crosta molto sfumata.,4,9882,
Spessore della Crosta::spessa agli scalzi,Spessore della Crosta,Spessa agli scalzi,Crosta spessa agli scalzi.,4,11496,
Spessore della Crosta::alto spessore,Spessore della Crosta,Alto spessore,Crosta spessa.,4,5,
Spessore della Crosta::limite netto crosta sottile,Spessore della Crosta,Limite netto. Crosta sottile,Crosta sottile con limite netto.,4,40281,
Spessore della Crosta::media 0 8 cm molto fine sei piatti spessa sugli scalzi,Spessore della Crosta,"Media 0,8 cm molto fine sei piatti spessa sugli scalzi","Crosta con spessore medio nelle zone piatte e spessa sugli scalzi, molto fine.",4,27745,
Spessore della Crosta::spessa inoltre il cm,Spessore della Crosta,Spessa inoltre il cm,Crosta spessa.,4,7429,
Spessore della Crosta::sotto ac1,Spessore della Crosta,Sotto ac1,NON_DESCRITTO,4,44834,
Spessore della Crosta::unghia molto ampia,Spessore della Crosta,Unghia molto ampia,Crosta con unghia molto ampia.,4,1006,
Spessore della Crosta::piatti e scalzo media 9mm spigoli sfumati 20mm circa,Spessore della Crosta,Piatti e scalzo media 9mm Spigoli sfumati 20mm circa,"Crosta con parti piatte e scalzo di spessore sottile, spigoli sfumati e molto pronunciati.",4,7812,
Spessore della Crosta::più spessa sullo scalzo,Spessore della Crosta,Più spessa sullo scalzo,Crosta più spessa sullo scalzo.,2,46682,
Spessore della Crosta::colore sottocrosta sfumato,Spessore della Crosta,Colore Sottocrosta sfumato,Crosta con sottocrosta sfumata.,4,16759,
Spessore della Crosta::lineare,Spessore della Crosta,Lineare,Crosta regolare.,4,35591,
Spessore della Crosta::sottocrosta disidratato fortemente,Spessore della Crosta,Sottocrosta disidratato fortemente,Crosta con sottocrosta disidratato in modo marcato.,4,49386,
Spessore della Crosta::abbastanza sottile,Spessore della Crosta,Abbastanza sottile,Crosta abbastanza sottile.,12,9297,
Spessore della Crosta::spessore non eccessivo sotto i piatti ma colore molto carico tendente al marrone rossiccio,Spessore della Crosta,Spessore non eccessivo sotto i piatti ma Colore molto carico tendente al marrone rossiccio,"Crosta di spessore non eccessivo nella parte piatta, con colore molto carico tendente al marrone rossiccio.",8,281,
Spessore della Crosta::fine su i piatti più grossa scalzi,Spessore della Crosta,Fine su i piatti più grossa scalzi,Crosta sottile sulla parte piatta e più spessa agli scalzi.,4,37022,
Spessore della Crosta::crosta fine 08 cm ma con unghia marcata agli spigoli,Spessore della Crosta,Crosta fine 08 cm ma con unghia marcata agli spigoli,Crosta sottile con unghia marcata agli spigoli.,4,24263,
Spessore della Crosta::crosta finissima ma unghia evidente,Spessore della Crosta,Crosta finissima ma unghia evidente,Crosta molto sottile con unghia evidente.,4,41171,
Spessore della Crosta::9 10 diversi i piatti,Spessore della Crosta,9 10 diversi i piatti,"Crosta con spessore sottile e mediamente spesso, parti piatte irregolari.",4,16844,
Spessore della Crosta::un piatto molto bello,Spessore della Crosta,Un piatto molto bello,Crosta piatta e regolare.,4,50527,
Spessore della Crosta::abbastanza spessa,Spessore della Crosta,Abbastanza spessa,Crosta abbastanza spessa.,4,47446,
Spessore della Crosta::sottile su una faccia,Spessore della Crosta,Sottile su una faccia,Crosta sottile su una faccia.,4,5510,
Spessore della Crosta::crosta molto fine sui piatti più spessa sugli scalzi unghia marcata,Spessore della Crosta,"Crosta molto fine sui piatti, più spessa sugli scalzi. Unghia marcata","Crosta molto sottile sulla parte piatta, più spessa sugli scalzi, con unghia marcata.",4,11215,
Spessore della Crosta::crosta sfumata media 9mm,Spessore della Crosta,Crosta sfumata Media 9mm,Crosta sfumata e sottile.,4,14290,
Spessore della Crosta::0 8 su un lato e o 6 sull'altro,Spessore della Crosta,"0,8 su un lato e o,6 sull'altro","Crosta molto sottile, con spessore disomogeneo nei due lati.",4,5502,
Spessore della Crosta::1cm ma tanta unghia su un piatto,Spessore della Crosta,1cm ma tanta unghia su un piatto,Crosta mediamente spessa con unghia marcata sulla parte piatta.,4,27395,
Spessore della Crosta::1 piatto nettamente più spesso,Spessore della Crosta,1 piatto nettamente più spesso,Crosta con parte piatta nettamente più spessa.,10,2160,
Spessore della Crosta::troppo alta negli scalzi,Spessore della Crosta,Troppo alta negli scalzi!,Crosta con spigoli molto pronunciati.,4,18383,
Spessore della Crosta::sotto crosta da un lato grigiastro di colore divero,Spessore della Crosta,Sotto crosta da un lato grigiastro di colore divero,"Crosta con sottocrosta grigiastra, di colore diverso da un lato.",4,51485,
Spessore della Crosta::sotto,Spessore della Crosta,Sotto,Crosta sottile.,4,50414,
Spessore della Crosta::piatti sottili scalzo spesso,Spessore della Crosta,Piatti sottili scalzo spesso,Crosta con parti piatte sottili e scalzo spesso.,4,24267,
Spessore della Crosta::colore sottocrosta sganciato sfuma verso linterno,Spessore della Crosta,Colore sottocrosta sganciato sfuma verso linterno,Crosta con sottocrosta sfumata verso l'interno.,4,32327,
Spessore della Crosta::crosta sfumata disomogenea media 9mm,Spessore della Crosta,Crosta sfumata disomogenea Media 9mm,"Crosta sfumata, disomogenea e di spessore sottile.",4,41167,
Spessore della Crosta::larga agli scalzi,Spessore della Crosta,Larga agli scalzi,Crosta spessa agli scalzi.,4,41506,
Spessore della Crosta::sottile sul piatti un poco più spessa negli scalzi,Spessore della Crosta,Sottile sul piatti un Poco più spessa negli scalzi,Crosta sottile nelle parti piatte e leggermente più spessa negli scalzi.,4,14159,
Spessore della Crosta::regolare spessore,Spessore della Crosta,Regolare spessore,Crosta di spessore regolare.,12,29128,
Spessore della Crosta::spigoli sopra 20mm piatto 10mm circa media 12mm,Spessore della Crosta,Spigoli sopra 20mm Piatto 10mm circa Media 12mm,"Crosta con spigoli pronunciati, parte piatta mediamente spessa e spessore medio.",2,46923,
Spessore della Crosta::crosta marcata sugli angoli,Spessore della Crosta,Crosta marcata sugli angoli,Crosta con spigoli marcati.,4,37437,
Spessore della Crosta::9 chiaro,Spessore della Crosta,9 chiaro,"Crosta sottile, di colore chiaro.",12,18920,
Spessore della Crosta::1cm spigoli accentuati,Spessore della Crosta,1cm spigoli accentuati,Crosta mediamente spessa con spigoli accentuati.,4,15519,
Spessore della Crosta::crosta più evidente negli angoli e sullo scalzo,Spessore della Crosta,Crosta più evidente negli angoli e sullo scalzo,Crosta più marcata negli angoli e sullo scalzo.,4,12961,
Spessore della Crosta::una tara che entra nel sottocrosta sullo scalzo,Spessore della Crosta,Una tara che entra nel sottocrosta sullo scalzo,Crosta con difetto nella zona dello scalzo che si estende nella sottocrosta.,4,50707,
Spessore della Crosta::spessa sugli scalzi meglio sul piatti,Spessore della Crosta,Spessa sugli scalzi. Meglio sul piatti,Crosta spessa sugli scalzi e mediamente spessa sulle parti piatte.,4,33640,
Spessore della Crosta::scalzo e piatto media 11mm spigoli 20mm,Spessore della Crosta,Scalzo e piatto media 11mm Spigoli 20mm,"Crosta con scalzo e parte piatta mediamente spessa, spigoli pronunciati.",4,27810,
Spessore della Crosta::piatti circa 9mm scalzo circa 11mm spigoli circa 15mm media 10mm,Spessore della Crosta,Piatti circa 9mm Scalzo circa 11mm Spigoli circa 15mm Media 10mm,"Crosta con parti piatte sottili, scalzo mediamente spesso, spigoli spessi e spessore medio complessivo.",4,35649,
Spessore della Crosta::disomogenea e sfumata media 11mm,Spessore della Crosta,Disomogenea e sfumata Media 11mm,"Crosta disomogenea e sfumata, mediamente spessa.",4,41503,
Spessore della Crosta::sugli scalzi e angoli,Spessore della Crosta,Sugli scalzi e angoli,Crosta con spessore pronunciato sugli scalzi e angoli.,4,18760,
Spessore della Crosta::più evidente su un lato e angoli,Spessore della Crosta,Più evidente su un lato e angoli,Crosta con spessore più marcato su un lato e agli angoli.,4,42673,
Spessore della Crosta::colore carico della pasta,Spessore della Crosta,Colore carico della pasta,NON_DESCRITTO,4,51057,
Spessore della Crosta::buoni gli angoli,Spessore della Crosta,Buoni gli angoli,Crosta con angoli pronunciati.,4,5291,
Spessore della Crosta::piatti e scalzo circa 9mm spigoli circa 15mm media 9mm,Spessore della Crosta,Piatti e scalzo circa 9mm Spigoli circa 15mm Media 9mm,"Crosta con parte piatta e scalzo sottile, spigoli spessi, spessore medio sottile.",4,35589,
Spessore della Crosta::piatti molto sottili,Spessore della Crosta,Piatti molto sottili,Crosta con parti piatte molto sottili.,6,32405,
Spessore della Crosta::bei piatti,Spessore della Crosta,Bei piatti,Crosta con parti piatte ben definite.,8,1137,
Spessore della Crosta::12 14 mm evidente negli angoli,Spessore della Crosta,12 14 mm evidente negli angoli,"Crosta mediamente spessa, con spessore più evidente negli angoli.",4,7505,
Spessore della Crosta::0 8 cm qui piatti e 1 4 sugli scalzi,Spessore della Crosta,"0,8 cm qui piatti e 1,4 sugli scalzi",Crosta mediamente spessa sulle zone piatte e spessa sugli scalzi.,2,46924,
Spessore della Crosta::più sottile su una faccia,Spessore della Crosta,Più sottile su una faccia,Crosta più sottile su una faccia.,4,22313,
Spessore della Crosta::poco più di 10 mm,Spessore della Crosta,Poco più di 10 mm,Crosta mediamente spessa.,4,37438,
Spessore della Crosta::crosta sfumata con scalzi spessi piatti comunque non sottili,Spessore della Crosta,Crosta sfumata con scalzi spessi. Piatti comunque non sottili,Crosta sfumata con scalzi spessi e parti piatte mediamente spesse.,4,27742,
Spessore della Crosta::bella uniforme,Spessore della Crosta,Bella uniforme,Crosta uniforme.,4,30650,
Spessore della Crosta::colore di fondo carico,Spessore della Crosta,Colore di fondo carico,Crosta con colore di fondo carico.,12,50775,
Spessore della Crosta::medio basso 8 mm,Spessore della Crosta,Medio basso.. 8 mm,Crosta sottile.,8,9295,
Spessore della Crosta::sempre superiore al cm,Spessore della Crosta,Sempre superiore al cm,Crosta spessa.,12,12962,
Spessore della Crosta::sottoscritta intenso,Spessore della Crosta,Sottoscritta intenso,"Crosta sottoscritta, intenso.",4,20460,
Spessore della Crosta::troppo negli angoli,Spessore della Crosta,Troppo negli angoli,Crosta con spessore accentuato agli angoli.,4,4751,
Spessore della Crosta::8 10 cm,Spessore della Crosta,8. 10 cm,Crosta molto spessa.,4,40285,
Spessore della Crosta::fine sei piatti più marcata sugli scalzi,Spessore della Crosta,Fine sei piatti più marcata sugli scalzi,"Crosta sottile sulla parte piatta, più marcata sugli scalzi.",4,25551,
Spessore della Crosta::però crosta fine,Spessore della Crosta,Però crosta fine,Crosta sottile.,4,33,
Spessore della Crosta::maggiormente negli angoli ma mediamente 1 cm,Spessore della Crosta,Maggiormente negli angoli ma mediamente 1 cm,"Crosta mediamente spessa, con spessore più marcato negli angoli.",2,46933,
Spessore della Crosta::su uno scalzo crosta molto spessa media 1,Spessore della Crosta,Su uno scalzo crosta molto spessa media 1,Crosta molto spessa con scalzo pronunciato.,4,13178,
Spessore della Crosta::buona la regolarità,Spessore della Crosta,Buona la regolarità,Crosta regolare.,4,26088,
Spessore della Crosta::0 8 su un lato con colore più scuro ma spessore minore 0 9 sull altro,Spessore della Crosta,"0,8 su un lato con colore più scuro ma spessore minore 0,9 sull,altro","Crosta con spessore sottile e disomogeneo, lievemente più marcato su un lato.",4,40420,
Spessore della Crosta::1 1 cm colore sottocrosta scuro ed evidente,Spessore della Crosta,"1,1 cm colore sottocrosta scuro ed evidente",Crosta mediamente spessa con sottocrosta scura ed evidente.,4,15407,
Spessore della Crosta::a tratti sottilissima,Spessore della Crosta,A tratti sottilissima,Crosta sottile a tratti.,4,33875,
Spessore della Crosta::11 12 macchia nera sotto un piatto,Spessore della Crosta,"11 12, macchia nera sotto un piatto",Crosta mediamente spessa con macchia scura sotto la parte piatta.,4,9378,
Spessore della Crosta::dispari sfumata 11mm,Spessore della Crosta,Dispari sfumata 11mm,"Crosta irregolare e sfumata, mediamente spessa.",4,11210,
Spessore della Crosta::bella poco meno di 10mm,Spessore della Crosta,"Bella, poco meno di 10mm",Crosta sottile.,2,46932,
Spessore della Crosta::12 mm mediamente con punte elevate negli angoli,Spessore della Crosta,12 mm mediamente con punte elevate negli angoli,"Crosta mediamente spessa, con spessore maggiore negli angoli.",4,7514,
Spessore della Crosta::piatti buoni,Spessore della Crosta,Piatti buoni,Crosta con parti piatte regolari.,4,22306,
Spessore della Crosta::dal cm in su,Spessore della Crosta,Dal cm in su,Crosta mediamente spessa o superiore.,4,23841,
Spessore della Crosta::disomogenea e sfumata spessore medio 10mm,Spessore della Crosta,Disomogenea e sfumata Spessore medio 10mm,"Crosta disomogenea e sfumata, mediamente spessa.",4,41391,
Spessore della Crosta::più su 1 lato1 sull'altro 0 8,Spessore della Crosta,"Più su 1 lato1 sull'altro 0,8","Crosta con spessore variabile tra i lati, mediamente spessa da un lato e molto sottile dall'altro.",2,46672,
Spessore della Crosta::crosta di 0 5,Spessore della Crosta,"Crosta di 0,5",Crosta molto sottile.,2,46255,
Spessore della Crosta::10km,Spessore della Crosta,10km,NON_DESCRITTO,4,35595,
Spessore della Crosta::spessore medio 7mm spigoli da 10 a 15mm,Spessore della Crosta,Spessore medio 7mm Spigoli da 10 a 15mm,Crosta con spessore sottile sulla parte piatta e spigoli mediamente spessi.,4,25623,
Spessore della Crosta::più spessa verso una faccia,Spessore della Crosta,Più spessa verso una faccia,Crosta più spessa verso una faccia.,4,18921,
Spessore della Crosta::irregolare molto più spesso su uno scalzo,Spessore della Crosta,"Irregolare, molto più spesso su uno scalzo","Crosta irregolare, molto più spessa sullo scalzo.",4,42887,
Spessore della Crosta::molto sottile prossima ai 5mm,Spessore della Crosta,Molto sottile prossima ai 5mm,Crosta molto sottile.,4,26085,
Spessore della Crosta::1 piatto molto bello,Spessore della Crosta,1 piatto molto bello,Crosta con parte piatta molto bella.,4,4107,
Spessore della Crosta::molto fine nel complesso,Spessore della Crosta,Molto fine nel complesso,Crosta molto sottile.,4,7899,
Spessore della Crosta::disomogenea media almeno 10mm,Spessore della Crosta,Disomogenea Media ALMENO 10mm,Crosta disomogenea con spessore mediamente spesso.,4,41447,
Spessore della Crosta::più spesso della media,Spessore della Crosta,Più spesso della media,Crosta spessa.,4,25708,
Spessore della Crosta::peccato per gli scalzi e gli spigoli grossi media 1,Spessore della Crosta,Peccato per gli scalzi e gli spigoli grossi media 1,"Crosta con scalzo e spigoli marcati, spessore mediamente spesso.",4,11359,
Spessore della Crosta::evidente diff di spessore tra le due facce,Spessore della Crosta,Evidente diff di spessore tra le due facce,Crosta con spessore disomogeneo tra le due facce.,4,21764,
Spessore della Crosta::egli angoli,Spessore della Crosta,Egli angoli,NON_DESCRITTO,4,7967,
Spessore della Crosta::begli angoli,Spessore della Crosta,Begli angoli,Crosta con spigoli pronunciati.,4,50543,
Spessore della Crosta::complessivamente minore di 8 mm,Spessore della Crosta,Complessivamente minore di 8 mm,Crosta molto sottile.,4,7437,
Spessore della Crosta::disomogeneo e superiore a 10 mm,Spessore della Crosta,Disomogeneo e superiore a 10 mm,Crosta disomogenea e mediamente spessa.,2,46171,
Spessore della Crosta::piatto circa 10mm spigoli circa 15km scalzo circa 10km media 10mm,Spessore della Crosta,Piatto circa 10mm Spigoli circa 15km Scalzo circa 10km Media 10mm,"Crosta con parte piatta mediamente spessa, spigoli pronunciati, scalzo mediamente spesso e spessore medio.",4,15514,
Spessore della Crosta::piuttosto spessa ma omogenea su tutta la superficie,Spessore della Crosta,"Piuttosto spessa, ma omogenea su tutta la superficie",Crosta piuttosto spessa e omogenea su tutta la superficie.,4,15577,
Spessore della Crosta::colore moltosfumato,Spessore della Crosta,Colore moltosfumato,Crosta dal colore molto sfumato.,4,51134,
Spessore della Crosta::sottocrosta marcato su un piatto e sugli angoli,Spessore della Crosta,Sottocrosta marcato su un piatto e sugli angoli,Crosta con sottocrosta marcata sulla parte piatta e agli spigoli.,4,36933,
Spessore della Crosta::1 cm con unghia evidente soprattutto agli spigoli,Spessore della Crosta,1 cm con unghia evidente soprattutto agli spigoli.,Crosta mediamente spessa con unghia evidente agli spigoli.,4,12964,
Spessore della Crosta::più spessi i piatti,Spessore della Crosta,Più spessi i piatti,Crosta con spessore maggiore sulle parti piatte.,4,3298,
Spessore della Crosta::colore di fondo scuro,Spessore della Crosta,Colore di fondo scuro,Crosta con colore di fondo scuro.,4,50691,
Spessore della Crosta::difficile da misurare comunque c e crosta,Spessore della Crosta,Difficile da misurare...Comunque c e crosta,NON_DESCRITTO,10,1964,
Spessore della Crosta::0 6 su 1 lato 1 2 sull'altro,Spessore della Crosta,"0,6 su 1 lato 1,2 sull'altro","Crosta molto sottile su un lato, mediamente spessa sull'altro.",4,37011,
