image_path,image_path_flat,image_filename,view,year_folder,session_date,session_num,bimester,panel_slot,panel_replicate,dairy_id,product_code,panelist,attribute,score,comment,production_date,comment_source_file
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6b_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6b_330_fetta.bmp,P6b_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,b,TN_330,C0Q,Q_10,Colore della Pasta,9.5,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6b_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6b_330_fetta.bmp,P6b_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,b,TN_330,C0Q,TG_04,Colore della Pasta,8.6,"Chiaro, quasi omogeneo. A tratti tira al grigio, ma non penalizzo",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6b_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6b_330_fetta.bmp,P6b_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,b,TN_330,C0Q,TG_05,Colore della Pasta,8.2,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6b_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6b_330_fetta.bmp,P6b_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,b,TN_330,C0Q,TG_11,Colore della Pasta,7.8,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6b_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6b_330_fetta.bmp,P6b_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,b,TN_330,C0Q,TG_13,Colore della Pasta,7.5,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6b_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6b_330_fetta.bmp,P6b_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,b,TN_330,C0Q,TG_19,Colore della Pasta,8.0,Chiara,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6b_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6b_330_fetta.bmp,P6b_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,b,TN_330,C0Q,TG_26,Colore della Pasta,7.8,Chiaro abbastanza unif,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,Q_02,Profumo,6.76,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,Q_09,Profumo,8.14,vegetale panna,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,Q_10,Profumo,7.54,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_04,Profumo,7.6,"evenescente, restano poche sensazioni dopo l'apertura",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_05,Profumo,7.24,latte cotto,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_11,Profumo,7.48,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_13,Profumo,7.54,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_19,Profumo,6.52,"in qualche pezzo note aspre, di fermentato, negative, in altri no",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_26,Profumo,7.54,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,Q_02,Sapore,5.74,"piccante, acido , salto, umami;soprattutto in una porzione",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,Q_09,Sapore,5.62,piccante,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,Q_10,Sapore,6.88,"troppo salato,  rovina la percezione del resto del formaggio",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_04,Sapore,6.16,"sale, sale, sale. acidita' elevata. Squilibrato",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_05,Sapore,6.64,acido,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_11,Sapore,6.88,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_13,Sapore,7.24,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_19,Sapore,6.7,"salato, umami,",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_26,Sapore,5.02,salato immangiabile,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,Q_02,Aroma,6.52,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,Q_09,Aroma,7.3,cotto,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,Q_10,Aroma,7.18,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_04,Aroma,6.4,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_05,Aroma,6.46,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_11,Aroma,7.48,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_13,Aroma,7.54,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_19,Aroma,6.82,"brodo, fieno, animale",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_26,Aroma,6.94,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,Q_02,Texture,5.98,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,Q_09,Texture,6.64,pastoso asciutto poco solub no cristalli,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,Q_10,Texture,7.66,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_04,Texture,7.84,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_05,Texture,6.82,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_11,Texture,7.48,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_13,Texture,7.54,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_19,Texture,6.94,"polveroso poco solubile alla fine, granellini di tirosina rimangono a lungo",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_26,Texture,6.52,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,Q_02,Spessore della Crosta,9.5,Media 5mm,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,Q_09,Spessore della Crosta,7.1,1 cm,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,Q_10,Spessore della Crosta,8.3,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_04,Spessore della Crosta,7.1,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_05,Spessore della Crosta,6.8,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_11,Spessore della Crosta,6.8,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_13,Spessore della Crosta,8.0,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_19,Spessore della Crosta,7.5,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_26,Spessore della Crosta,7.0,Un Po grossa,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,Q_02,Struttura della Pasta,8.0,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,Q_09,Struttura della Pasta,7.6,2 fratture 1 di 2 cm e una dib5 cm frattura e regolare microocchiatura molto piccola e cristalli visibili ma di dimensioni molto piccole,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,Q_10,Struttura della Pasta,9.0,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_04,Struttura della Pasta,8.5,La struttura é tra il fine e inesistente.,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_05,Struttura della Pasta,7.2,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_11,Struttura della Pasta,6.8,"Crepa,striature e spugnatura",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_13,Struttura della Pasta,6.7,Spacchi e zone non omogenee,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_19,Struttura della Pasta,7.0,"Strappo, microocchitura centrale, ma grana nel complesso non male",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_26,Struttura della Pasta,7.5,Fessura centrale meno formata su un lato Occhiatura diffusa,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,Q_02,Colore della Pasta,8.5,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,Q_09,Colore della Pasta,8.2,Colore leggermente rosato ma unif,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,Q_10,Colore della Pasta,9.5,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_04,Colore della Pasta,8.6,"Chiaro, quasi omogeneo. A tratti tira al grigio, ma non penalizzo",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_05,Colore della Pasta,8.2,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_11,Colore della Pasta,7.8,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_13,Colore della Pasta,7.5,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_19,Colore della Pasta,8.0,Chiara,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P6a_330_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P6a_330_fetta.bmp,P6a_330_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-11-28,13,,6,a,TN_330,C0Q,TG_26,Colore della Pasta,7.8,Chiaro abbastanza unif,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P4a_319_grana.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P4a_319_grana.bmp,P4a_319_grana.bmp,Grana,2018-2019_Trentingrana,2018-11-28,13,,4,a,TN_319,C0M,Q_02,Profumo,7.54,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P4a_319_grana.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P4a_319_grana.bmp,P4a_319_grana.bmp,Grana,2018-2019_Trentingrana,2018-11-28,13,,4,a,TN_319,C0M,Q_09,Profumo,7.12,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P4a_319_grana.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P4a_319_grana.bmp,P4a_319_grana.bmp,Grana,2018-2019_Trentingrana,2018-11-28,13,,4,a,TN_319,C0M,Q_10,Profumo,7.54,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P4a_319_grana.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P4a_319_grana.bmp,P4a_319_grana.bmp,Grana,2018-2019_Trentingrana,2018-11-28,13,,4,a,TN_319,C0M,TG_04,Profumo,8.38,"buona intensita';latte cotto, poca panna, pane, tostato, frutta secca, burro fuso",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P4a_319_grana.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P4a_319_grana.bmp,P4a_319_grana.bmp,Grana,2018-2019_Trentingrana,2018-11-28,13,,4,a,TN_319,C0M,TG_05,Profumo,7.3,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P4a_319_grana.bmp,data/images_flat/2018-2019_Trentingrana__2018-11-28__P4a_319_grana.bmp,P4a_319_grana.bmp,Grana,2018-2019_Trentingrana,2018-11-28,13,,4,a,TN_319,C0M,TG_11,Profumo,8.02,,,Commenti TOT_2018.xlsx
