sample_id,attribute,caption,caption_sentence,panelist,dairy_id,product_code,year,session_date,fetta_path,grana_path,has_fetta,has_grana,has_both_views,weight,classe
TN_313__2019-03-13__P4a,Texture,"Texture umida, poco friabile e che impasta la bocca.","Il formaggio presenta una texture umida, poco friabile e che impasta la bocca.",Q_09,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Texture,"Texture umida, abbastanza friabile, lascia la bocca pulita.","Il formaggio presenta una texture umida, abbastanza friabile, lascia la bocca pulita.",TG_04,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Texture,"Texture friabile, con microstruttura pastosa e cristalli buoni.","Il formaggio presenta una texture friabile, con microstruttura pastosa e cristalli buoni.",TG_11,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Texture,Texture pastosa con poca grana.,Il formaggio presenta una texture pastosa con poca grana.,TG_13,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Texture,"Texture legata, poco granulosa, quasi adesiva, con buona presenza di microcristalli.","Il formaggio presenta una texture legata, poco granulosa, quasi adesiva, con buona presenza di microcristalli.",TG_20,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Texture,"Texture molto asciutta, morbida e con pochi cristalli.","Il formaggio presenta una texture molto asciutta, morbida e con pochi cristalli.",TG_24,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Texture,"Texture con cristalli grossi, che si scioglie quasi subito in bocca.","Il formaggio presenta una texture con cristalli grossi, che si scioglie quasi subito in bocca.",TG_35,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Spessore della Crosta,Crosta mediamente spessa sia sulla parte piatta superiore che inferiore.,La crosta del formaggio è mediamente spessa sia sulla parte piatta superiore che inferiore.,TG_04,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Spessore della Crosta,"Crosta sottile, più spessa sugli scalzi.","La crosta del formaggio è sottile, più spessa sugli scalzi.",TG_13,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Spessore della Crosta,"Crosta sottile, di colore chiaro.","La crosta del formaggio è sottile, di colore chiaro.",TG_19,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Spessore della Crosta,Crosta più spessa verso una faccia.,La crosta del formaggio è più spessa verso una faccia.,TG_20,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Spessore della Crosta,"Crosta irregolare, con spessore variabile tra i lati.","La crosta del formaggio è irregolare, con spessore variabile tra i lati.",TG_24,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Spessore della Crosta,Crosta di spessore medio.,La crosta del formaggio è di spessore medio.,TG_35,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Struttura della Pasta,"Pasta con frattura ad arco, striature nella grana al centro e microocchiatura con cristalli ben visibili.","La pasta del formaggio presenta una frattura ad arco, striature nella grana al centro e microocchiatura con cristalli ben visibili.",Q_09,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Struttura della Pasta,"Pasta con nervature e direzioni nel cuore, non stirata ma tendente alla stiratura, disomogenea nella grana e frattura irregolare.","La pasta del formaggio presenta nervature e direzioni nel cuore, non stirata ma tendente alla stiratura, disomogenea nella grana e frattura irregolare.",TG_04,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Struttura della Pasta,"Pasta con frattura poco regolare, striature e microocchiature centrali.","La pasta del formaggio presenta una frattura poco regolare, striature e microocchiature centrali.",TG_11,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Struttura della Pasta,Pasta con microocchiatura rada.,La pasta del formaggio presenta una microocchiatura rada.,TG_12,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Struttura della Pasta,Pasta con frattura abbastanza regolare e struttura leggermente slegata.,La pasta del formaggio presenta una frattura abbastanza regolare e struttura leggermente slegata.,TG_13,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Struttura della Pasta,Pasta con frattura abbastanza regolare e microocchiatura molto fine.,La pasta del formaggio presenta una frattura abbastanza regolare e microocchiatura molto fine.,TG_19,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Struttura della Pasta,"Pasta con frattura poco definita, grana poco definita, tratti stirati e microocchiatura a tratti.","La pasta del formaggio presenta una frattura poco definita, grana poco definita, tratti stirati e microocchiatura a tratti.",TG_20,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Struttura della Pasta,Pasta leggermente stirata.,La pasta del formaggio è leggermente stirata.,TG_24,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Struttura della Pasta,"Pasta con frattura evidente, leggera occhiatura e leggermente stirata, granulosa.","La pasta del formaggio presenta una frattura evidente, leggera occhiatura e leggermente stirata, granulosa.",TG_26,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Struttura della Pasta,Pasta con frattura abbastanza regolare e area spugnosa poco estesa al centro.,La pasta del formaggio presenta una frattura abbastanza regolare e area spugnosa poco estesa al centro.,TG_35,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Colore della Pasta,"Pasta di colore abbastanza omogeneo, tonalità chiara, non paglierina.","La pasta del formaggio è di colore abbastanza omogeneo, tonalità chiara, non paglierina.",TG_04,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Colore della Pasta,Pasta di colore giallo con una zona più scura.,La pasta del formaggio è di colore giallo con una zona più scura.,TG_11,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Colore della Pasta,Pasta di colore omogeneo.,La pasta del formaggio è di colore omogeneo.,TG_12,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Colore della Pasta,Pasta di colore leggermente carico e omogeneo.,La pasta del formaggio è di colore leggermente carico e omogeneo.,TG_13,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Colore della Pasta,Pasta di colore chiaro con leggero alone centrale.,La pasta del formaggio è di colore chiaro con leggero alone centrale.,TG_19,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Colore della Pasta,Pasta di colore giallo carico con alone più scuro e disomogeneo.,La pasta del formaggio è di colore giallo carico con alone più scuro e disomogeneo.,TG_20,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Colore della Pasta,Pasta di colore giallo medio con aree grigie e verdognole.,La pasta del formaggio è di colore giallo medio con aree grigie e verdognole.,TG_24,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Colore della Pasta,Pasta con leggero alone.,La pasta del formaggio presenta un leggero alone.,TG_26,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4a,Colore della Pasta,Pasta paglierina chiara con alone grigiastro.,La pasta del formaggio è paglierina chiara con alone grigiastro.,TG_35,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4a_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Profumo,Profumo molto leggero.,Il formaggio ha un profumo molto leggero.,Q_09,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Profumo,Profumo di intensità moderata con note lattiche mature e sentore vegetale leggero.,Il formaggio ha un profumo di intensità moderata con note lattiche mature e sentore vegetale leggero.,TG_04,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Profumo,Profumo di latte crudo.,Il formaggio ha un profumo di latte crudo.,TG_05,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Profumo,Profumo di crosta con note leggermente bruciate.,Il formaggio ha un profumo di crosta con note leggermente bruciate.,TG_11,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Profumo,Profumo di solvente.,Il formaggio ha un profumo di solvente.,TG_12,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Profumo,Profumo leggermente fermentato e debole.,Il formaggio ha un profumo leggermente fermentato e debole.,TG_13,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Profumo,"Profumo intenso all'apertura, di panna e vegetale fresco con note floreali.","Il formaggio ha un profumo intenso all'apertura, di panna e vegetale fresco con note floreali.",TG_19,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Profumo,"Profumo di panna e burro fresco con note di frutta tropicale e frutta fermentata, poco caratteristico.","Il formaggio ha un profumo di panna e burro fresco con note di frutta tropicale e frutta fermentata, poco caratteristico.",TG_20,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Profumo,Profumo di latte e panna con note di tostato.,Il formaggio ha un profumo di latte e panna con note di tostato.,TG_24,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Profumo,"Profumo di pane tostato, brodo, panna e burro, con note fruttate molto leggere.","Il formaggio ha un profumo di pane tostato, brodo, panna e burro, con note fruttate molto leggere.",TG_35,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Sapore,Sapore leggermente amaro.,Il formaggio ha un sapore leggermente amaro.,Q_09,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Sapore,"Sapore amaro e piccante percettibili, non persistenti, senza dolcezza, leggermente acido.","Il formaggio ha un sapore amaro e piccante percettibili, non persistenti, senza dolcezza, leggermente acido.",TG_04,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Sapore,"Sapore dolce, manca di sale.","Il formaggio ha un sapore dolce, manca di sale.",TG_11,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Sapore,"Sapore dolce, poco salato, non piccante.","Il formaggio ha un sapore dolce, poco salato, non piccante.",TG_13,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Sapore,Sapore equilibrato e abbastanza intenso.,Il formaggio ha un sapore equilibrato e abbastanza intenso.,TG_19,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Sapore,"Sapore dolce sapido con buon umami, piccantezza media e equilibrato.","Il formaggio ha un sapore dolce sapido con buon umami, piccantezza media e equilibrato.",TG_20,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Sapore,Sapore equilibrato con note dolciastre e finale amarognolo.,Il formaggio ha un sapore equilibrato con note dolciastre e finale amarognolo.,TG_24,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Sapore,Sapore leggermente amaro con note dolci e ben equilibrato.,Il formaggio ha un sapore leggermente amaro con note dolci e ben equilibrato.,TG_26,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Aroma,Aroma di panna.,Il formaggio ha un aroma di panna.,Q_09,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Aroma,Aroma di crosta.,Il formaggio ha un aroma di crosta.,TG_11,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Aroma,Aroma fermentato.,Il formaggio ha un aroma fermentato.,TG_12,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Aroma,Aroma poco tipico del grana.,Il formaggio ha un aroma poco tipico del grana.,TG_13,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Aroma,Aroma abbastanza intenso e caratteristico.,Il formaggio ha un aroma abbastanza intenso e caratteristico.,TG_19,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Aroma,"Aroma lattico con note di panna cotta, burro fuso e frutta, molto grasso.","Il formaggio ha un aroma lattico con note di panna cotta, burro fuso e frutta, molto grasso.",TG_20,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Aroma,Aroma tostato.,Il formaggio ha un aroma tostato.,TG_24,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Aroma,Aroma intenso e positivo.,Il formaggio ha un aroma intenso e positivo.,TG_26,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Aroma,Aroma lattico cotto.,Il formaggio ha un aroma lattico cotto.,TG_35,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Texture,"Texture umida, poco friabile e che impasta la bocca.","Il formaggio presenta una texture umida, poco friabile e che impasta la bocca.",Q_09,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Texture,"Texture umida, abbastanza friabile, lascia la bocca pulita.","Il formaggio presenta una texture umida, abbastanza friabile, lascia la bocca pulita.",TG_04,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Texture,"Texture friabile, con microstruttura pastosa e cristalli buoni.","Il formaggio presenta una texture friabile, con microstruttura pastosa e cristalli buoni.",TG_11,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Texture,Texture pastosa con poca grana.,Il formaggio presenta una texture pastosa con poca grana.,TG_13,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Texture,"Texture legata, poco granulosa, quasi adesiva, con buona presenza di microcristalli.","Il formaggio presenta una texture legata, poco granulosa, quasi adesiva, con buona presenza di microcristalli.",TG_20,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Texture,"Texture molto asciutta, morbida e con pochi cristalli.","Il formaggio presenta una texture molto asciutta, morbida e con pochi cristalli.",TG_24,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Texture,"Texture con cristalli grossi, che si scioglie quasi subito in bocca.","Il formaggio presenta una texture con cristalli grossi, che si scioglie quasi subito in bocca.",TG_35,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
TN_313__2019-03-13__P4b,Spessore della Crosta,Crosta mediamente spessa sia sulla parte piatta superiore che inferiore.,La crosta del formaggio è mediamente spessa sia sulla parte piatta superiore che inferiore.,TG_04,TN_313,C0H,2018-2019_Trentingrana,2019-03-13,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-03-13__P4b_313_grana.bmp,True,True,True,1.0,OK
