dedup_key,attribute,caption_pre,caption_clean,frequency,sample_row_id,error
Profumo::principlamente vegetale cotto segue panna e burro fuso,Profumo,"principlamente vegetale cotto, segue panna e burro fuso","Profumo principalmente vegetale cotto, con note di panna e burro fuso.",4,23807,
Profumo::panna fresca sentori lattici e verdure lesse,Profumo,Panna fresca sentori lattici e verdure lesse,Profumo di panna fresca con sentori lattici e verdure lesse.,4,12859,
Profumo::brodo burro,Profumo,"brodo, burro",Profumo di brodo e burro.,4,22353,
Profumo::crosta cotto,Profumo,"crosta, cotto",Profumo di crosta e cotto.,4,21625,
Profumo::latte panna brodo vegetale,Profumo,latte;panna;brodo vegetale;,"Profumo di latte, panna e brodo vegetale.",4,24221,
Profumo::profumo equilibrato di panna e latte cotto,Profumo,profumo equilibrato di panna e latte cotto,Profumo equilibrato di panna e latte cotto.,4,24223,
Profumo::burro fuso e tostato,Profumo,burro fuso e tostato,Profumo di burro fuso e tostato.,4,35807,
Profumo::latticini freschi leggero erbaceo,Profumo,latticini freschi leggero erbaceo,Profumo di latticini freschi con note erbacee leggere.,4,32211,
Profumo::burro e formaggio cotto,Profumo,burro e formaggio cotto,Profumo di burro e formaggio cotto.,4,11316,
Profumo::burro fresco debole,Profumo,"burro fresco, debole","Profumo di burro fresco, debole.",4,33832,
Profumo::latte cotto forte latte bruciato e stalla moderato,Profumo,latte cotto forte;latte bruciato e stalla moderato,Profumo di latte cotto forte con note di latte bruciato e stalla di intensità moderata.,4,11520,
Profumo::su uno dei pezzi note di ossidato,Profumo,"Su uno dei pezzi, note di ossidato",Profumo di ossidato su uno dei pezzi.,8,49752,
Profumo::dolce,Profumo,Dolce,Profumo dolce.,4,49480,
Profumo::piatto poco complesso nota lattica burro fuso nota fruttata,Profumo,"piatto, poco complesso, nota lattica burro fuso, nota fruttata","Profumo piatto, poco complesso, con nota lattica di burro fuso e nota fruttata.",4,12857,
Profumo::intenso equilibrato e da grana tipico,Profumo,"intenso, equilibrato e da grana tipico","Profumo intenso ed equilibrato, tipico della grana.",4,13691,
Profumo::latte acidino,Profumo,latte acidino,Profumo di latte acidino.,4,7311,
Profumo::note di burro e panna,Profumo,note di burro e panna,Profumo di burro e panna.,4,42849,
Profumo::sentore da stalla iniziale che poi sparisce,Profumo,Sentore da stalla iniziale...che poi sparisce,"Profumo di stalla all'apertura, che svanisce.",4,1272,
Profumo::fieno crosta di formaggio e grana,Profumo,"fieno, crosta di formaggio e grana","Profumo di fieno, crosta di formaggio e grana.",4,9332,
Profumo::odssidato,Profumo,odssidato,Profumo ossidato.,4,17337,
Profumo::panna e burro fresco fruttato e leggero tostato,Profumo,"panna e burro fresco, fruttato e leggero tostato",Profumo di panna e burro fresco con note fruttate e leggero tostato.,4,47186,
Profumo::leggermente fieno,Profumo,leggermente fieno,Profumo leggermente di fieno.,4,35561,
Profumo::leggero sentori maturi cotti tostarti poco fresco,Profumo,"leggero. sentori maturi, cotti tostarti. poco fresco","Profumo leggero con sentori maturi, cotti e tostati, poco fresco.",4,7854,
Profumo::assenza di odori negativi abbastanza intenso e positivo,Profumo,assenza di odori negativi abbastanza intenso e positivo,"Profumo abbastanza intenso e positivo, senza odori negativi.",4,34368,
Profumo::ananas e pompelmo,Profumo,Ananas e pompelmo,Profumo di ananas e pompelmo.,4,48768,
Profumo::troppo debole per valutare con sicurezza,Profumo,Troppo debole per valutare con sicurezza,Profumo molto debole.,4,3849,
Profumo::prevale il probumo di formaggio grigliato e tostato segue panna latte cotto e burro fuso,Profumo,"Prevale il probumo di formaggio grigliato e tostato, segue panna, latte cotto e burro fuso","Profumo di formaggio tostato con note di panna, latte cotto e burro fuso.",4,15486,
Profumo::fungo muffa,Profumo,fungo;muffa,Profumo di fungo e muffa.,4,40239,
Profumo::panna scaldata,Profumo,panna scaldata,Profumo di panna scaldata.,4,35748,
Profumo::latte cotto,Profumo,latte cotto,Profumo di latte cotto.,26,11454,
Profumo::leggermente pungente un poco chiusolegg insilato,Profumo,leggermente pungente un poco chiusolegg insilato;,"Profumo leggermente pungente, poco chiuso, con sentori di insilato.",4,40318,
Profumo::lattico dominante burro fuso burro cotto nota di brodo poco complesso ma abbastanza intenso,Profumo,"lattico dominante, burro fuso, burro cotto, nota di brodo, poco complesso ma abbastanza intenso","Profumo lattico dominante con burro fuso, burro cotto e nota di brodo, poco complesso ma abbastanza intenso.",4,40246,
Profumo::all apertura del barattolino profumo fruttato e vanigliato molto particolare poi alla rottura dei pezzi più panna e lattici freschi uno non cosi buono,Profumo,"all apertura del barattolino profumo fruttato e vanigliato, molto particolare, poi alla rottura dei pezzi più panna e lattici freschi, uno non cosi buono","Profumo fruttato e vanigliato all'apertura, con note di panna e lattico fresco alla rottura dei pezzi.",4,21806,
Profumo::polvere anche,Profumo,"Polvere anche,,,",Profumo di polvere.,4,50893,
Profumo::intrigante,Profumo,Intrigante,NON_DESCRITTO,4,51216,
Profumo::trovo del brodo vegetale su note cotte,Profumo,"trovo del brodo vegetale, su note cotte",Profumo di brodo vegetale su note cotte.,4,22168,
Profumo::leggero di pane lievito,Profumo,leggero di pane lievito,Profumo leggero di pane e lievito.,4,37304,
Profumo::burro fuso formaggio cotto leggermete ossidato,Profumo,"burro fuso, formaggio cotto, leggermete ossidato","Profumo di burro fuso e formaggio cotto, leggermente ossidato.",4,11176,
Profumo::debolissimo,Profumo,Debolissimo,Profumo molto debole.,8,48547,
Profumo::leggero sentore di cotto odore dominante di latte fresco,Profumo,"leggero sentore di cotto, odore dominante di latte fresco",Profumo di latte fresco con leggero sentore di cotto.,4,7855,
Profumo::leggero sentore di ossidato e di erba fermentata,Profumo,leggero sentore di ossidato e di erba fermentata,Profumo leggero di ossidato e di erba fermentata.,4,25583,
Profumo::una botta di taleggio al primo olfatto poi il nulla,Profumo,una botta di taleggio al primo olfatto....poi il nulla,"Profumo di taleggio al primo olfatto, poi molto debole.",4,41473,
Profumo::all'apertura cantina e muffa tostati decisi poi lattici molto stagionati,Profumo,"all'apertura, cantina e muffa, tostati decisi, poi lattici molto stagionati","Profumo all'apertura di cantina e muffa, tostati decisi, poi note lattiche molto stagionate.",4,31904,
Profumo::lievi intensità,Profumo,Lievi intensità,Profumo leggero.,4,871,
Profumo::burro latte leggero sentore di formaggio cotto,Profumo,"burro, latte, leggero sentore di formaggio cotto",Profumo di burro e latte con leggero sentore di formaggio cotto.,4,5922,
Profumo::agrumi (all'apertura),Profumo,Agrumi (all'apertura),Profumo di agrumi all'apertura.,4,2381,
Profumo::poca intensità,Profumo,Poca intensità,Profumo poco intenso.,4,48863,
Profumo::burro fuso cotto crosta e sooidato poco intensi,Profumo,"burro fuso, cotto, crosta e sooidato, poco intensi","Profumo di burro fuso e cotto, con note di crosta e ossidato, poco intensi.",4,23804,
Profumo::poco intenso e poco complesso,Profumo,Poco intenso e poco complesso,Profumo poco intenso e poco complesso.,12,4052,
Profumo::odore sgradevole di fumo e altro che non riesco be a identificare,Profumo,odore sgradevole di fumo e altro che non riesco be a identificare,Profumo di fumo con note non identificate sgradevoli.,4,26048,
Profumo::debole e poco percettibile si sente un sentore di erbaceo e leggero fermentato,Profumo,debole e poco percettibile. Si sente un sentore di erbaceo e leggero fermentato,"Profumo debole e poco percettibile, con sentore di erbaceo e leggero fermentato.",4,42708,
Profumo::vegetale fieno balsamico non spiacevole ma un poco estraneo,Profumo,vegetale fieno balsamico non spiacevole ma un poco estraneo,"Profumo vegetale di fieno e balsamico, leggermente estraneo.",4,33901,
Profumo::peccato per il fondo di bruciato,Profumo,Peccato per il fondo di bruciato,Profumo con fondo di bruciato.,4,5052,
Profumo::media intensità,Profumo,Media intensità,Profumo di intensità moderata.,8,3321,
Profumo::prima olfazione sentore di stalla per il resto latte burro cotti tostato,Profumo,prima olfazione sentore di stalla. per il resto latte burro cotti. tostato,"Profumo con sentore di stalla all'apertura, seguito da note di latte e burro cotti con tostato.",4,27638,
Profumo::all'apertura leggero floreale molto volatile poi lattici cotti e crosta di grana anche difformi fra i pezzi,Profumo,"all'apertura leggero floreale molto volatile, poi lattici cotti e crosta di grana, anche difformi fra i pezzi","Profumo leggero e floreale all'apertura, molto volatile, seguito da note lattiche cotte e di crosta di grana, con variabilità fra i pezzi.",4,24155,
Profumo::mediamente intenso panna burro fuso brodo,Profumo,"mediamente intenso, panna, burro fuso, brodo","Profumo mediamente intenso di panna, burro fuso e brodo.",4,5920,
Profumo::vinilico,Profumo,Vinilico,Profumo vinilico.,4,1482,
Profumo::molto variegati all'apertura e nei singoli pezzi frutta matura e panna ma anche negativi e volatili tipo ammoniaca e fermentato quasi marcio,Profumo,"Molto variegati all'apertura e nei singoli pezzi. Frutta matura e panna, ma anche negativi e volatili, tipo ammoniaca e fermentato, quasi marcio","Profumo variegato all'apertura e nei singoli pezzi, con frutta matura e panna, ma anche note di ammoniaca e fermentato.",4,31827,
Profumo::dicreto buono in 3 pezzi su 4 ma in 1 c'è del marcio putrido,Profumo,"dicreto buono in 3 pezzi su 4, ma in 1 c'è del marcio, putrido",Profumo marcio e putrido in alcune porzioni.,4,33599,
Profumo::frutta matura,Profumo,frutta matura,Profumo di frutta matura.,4,20172,
Profumo::panna burro fuso brodo di carne e fruttato,Profumo,panna burro fuso brodo di carne e fruttato,"Profumo di panna, burro fuso, brodo di carne e fruttato.",4,16724,
Profumo::su note mature mi parve sentire note vegetali anche floreali all inizio,Profumo,"su note mature mi parve sentire note vegetali, anche floreali all-inizio","Profumo con note mature, vegetali e floreali all'inizio.",4,36970,
Profumo::odore chimico tipo colpa o simili,Profumo,Odore chimico tipo colpa o simili,Profumo di tipo chimico.,4,39,
Profumo::impercettibile,Profumo,impercettibile,Profumo impercettibile.,8,7309,
Profumo::strano acetone fiore e solvente,Profumo,"strano.. acetone, fiore e solvente","Profumo di acetone, fiore e solvente.",4,37392,
Profumo::stalla ma solo al primo impatto,Profumo,Stalla ma solo al primo impatto!,Profumo di stalla al primo impatto.,4,4902,
Profumo::grasso di prosciutto crudo,Profumo,Grasso di prosciutto crudo,Profumo di grasso di prosciutto crudo.,4,1416,
Profumo::cavolfiore minestrone verdura,Profumo,"CAVOLFIORE , MINESTRONE VERDURA",Profumo di cavolfiore e verdura di minestrone.,4,36880,
Profumo::yogurt frutta tropicale,Profumo,"yogurt,frutta tropicale",Profumo di yogurt e frutta tropicale.,8,35740,
Profumo::profumo molto delicato quasi impercettibile,Profumo,"profumo molto delicato, quasi impercettibile.","Profumo molto delicato, quasi impercettibile.",4,25660,
Profumo::anche di discreta intensità ma sento una note animale latte cotto e burro cotto,Profumo,"Anche di discreta intensità, ma sento una note animale. Latte cotto e burro cotto","Profumo di latte cotto e burro cotto con nota animale, di discreta intensità.",4,11592,
Profumo::animale letame,Profumo,animale letame,Profumo animale di letame.,4,24289,
Profumo::bruciato,Profumo,bruciato,Profumo di bruciato.,8,32288,
Profumo::nota lattica meno evidente rispetto a quella di brodo che un poco domina,Profumo,"nota lattica meno evidente rispetto a quella di brodo, che un poco domina",Profumo di brodo leggermente dominante rispetto alla nota lattica.,4,22342,
Profumo::pasta cotta,Profumo,pasta cotta,Profumo di pasta cotta.,8,18796,
Profumo::leggermente latte acido,Profumo,leggermente latte acido,Profumo leggermente acido con note lattiche.,4,21617,
Profumo::erbaceo all'apertura poi classici,Profumo,"Erbaceo all'apertura, poi classici","Profumo erbaceo all'apertura, poi note classiche.",4,31750,
Profumo::vegetale cipolla sedano,Profumo,"vegetale, cipolla sedano",Profumo vegetale di cipolla e sedano.,4,42711,
Profumo::nota vegetale di primo naso poi si alleggerisce,Profumo,Nota vegetale di primo naso. Poi si alleggerisce,"Profumo vegetale all'apertura, poi leggermente più delicato.",4,4645,
Profumo::all'apertura anche fieno formaggio cotto crosta di grana latte cotto,Profumo,"All'apertura anche fieno, formaggio cotto, crosta di grana, latte cotto","Profumo di fieno, formaggio cotto, crosta di grana e latte cotto all'apertura.",4,11317,
Profumo::all'apertura negativo (sporco fermentato) poi non si sente,Profumo,all'apertura negativo (sporco fermentato) poi non si sente,"Profumo negativo all'apertura con sentore di fermentato sporco, poi non percettibile.",4,30666,
Profumo::latte brodo di carne,Profumo,latte ;brodo di carne,Profumo di latte e brodo animale.,4,9921,
Profumo::fermentato pungente,Profumo,"fermentato, pungente",Profumo fermentato e pungente.,4,9243,
Profumo::intensità bassa pochissime note lattee fresche il resto è noia,Profumo,intensità bassa. pochissime note lattee fresche. il resto è noia,Profumo poco intenso con pochissime note lattiche fresche.,4,9331,
Profumo::intenso da grana e frutta matura,Profumo,"intenso, da grana e frutta matura",Profumo intenso di grana e frutta matura.,4,18724,
Profumo::molto complesso,Profumo,Molto complesso!,Profumo molto complesso.,10,2024,
Profumo::acidi grassi,Profumo,acidi grassi,Profumo di acidi grassi.,4,41304,
Profumo::leggermente pungente,Profumo,leggermente pungente,Profumo leggermente pungente.,8,33675,
Profumo::note evolute dominanti,Profumo,Note evolute dominanti,Profumo con note evolute dominanti.,4,4622,
Profumo::sentore di grasso animale ossidato (eg salame invecchiato),Profumo,Sentore di grasso animale ossidato (eg: salame invecchiato),Profumo di grasso animale ossidato.,4,50174,
Profumo::brodo di carne panna burro leggero latte acido,Profumo,"brodo di carne, panna, burro leggero latte acido","Profumo di brodo di carne, panna, burro leggero e note lattiche acide.",4,47411,
Profumo::leggeri difetti percepibili,Profumo,leggeri difetti percepibili,Profumo con leggeri difetti percepibili.,4,21623,
Profumo::frutato e lattico fresco (panna burro),Profumo,frutato e lattico fresco (panna burro),Profumo fruttato e lattico fresco con note di panna e burro.,4,47523,
Profumo::pannoso elegante ma moderata intensità,Profumo,"Pannoso, elegante, ma moderata intensità",Profumo elegante con moderata intensità.,4,1790,
Profumo::meido alta con un poco di tostatura per,Profumo,meido alta con un poco di tostatura per;,Profumo di mela con note di tostatura.,4,7928,
Profumo::pane tostato potentissimo,Profumo,Pane tostato potentissimo,Profumo intenso di pane tostato.,4,4726,
Profumo::non percettibile senza odore,Profumo,non percettibile. senza odore,"Profumo impercettibile, senza odore.",4,17336,
Profumo::sentore di fermentato,Profumo,sentore di fermentato,Profumo con sentore di fermentato.,8,16951,
Profumo::intensità leggero moderata bouquet floreale per lopiù anche vegetale molto delicato e elegante particolare,Profumo,"intensità leggero-moderata. Bouquet floreale per lopiù, anche vegetale. Molto delicato e elegante. Particolare","Profumo leggermente moderato con bouquet floreale e vegetale, molto delicato ed elegante.",4,41305,
Profumo::latte crudo panna,Profumo,latte crudo;panna;,Profumo di latte crudo e panna.,4,27427,
Profumo::debole scarno nessun difetto ma pochi pregi tostato cotto,Profumo,"debole, scarno. Nessun difetto ma pochi pregi. Tostato, cotto","Profumo debole e scarno, con note di tostato e cotto.",4,7392,
Profumo::leggera presenza di fungo muffa,Profumo,leggera presenza di fungo-muffa,Profumo con leggera presenza di fungo e muffa.,4,11388,
Profumo::leggero,Profumo,Leggero,Profumo leggero.,72,195,
Profumo::odore salato,Profumo,odore salato,Profumo salato.,4,37393,
Profumo::debole frutta matura,Profumo,debole frutta matura,Profumo debole di frutta matura.,4,47519,
Profumo::latte acido yogurt fermentato panna acida difettoso,Profumo,"latte acido, yogurt, fermentato, panna acida, difettoso","Profumo di latte acido, yogurt, fermentato e panna acida.",4,41309,
Profumo::cipolla minestrone verdura,Profumo,"cipolla, minestrone verdura",Profumo di cipolla e minestrone di verdura.,4,35560,
Profumo::leggero fruttato,Profumo,leggero fruttato,Profumo leggero fruttato.,4,27772,
Profumo::grana kiwi nocciola e tostato,Profumo,"grana, kiwi, nocciola e tostato..","Profumo di grana, kiwi, nocciola e tostato.",4,9920,
Profumo::burro fuso burro floreale,Profumo,"burro fuso, burro, floreale",Profumo di burro fuso e note floreali.,4,44776,
Profumo::stantio passato,Profumo,"stantio, passato",Profumo stantio e passato.,4,32287,
Profumo::frutta latte acido,Profumo,"frutta, latte acido",Profumo di frutta con note di latte acido.,4,33909,
Profumo::intenso da grana,Profumo,intenso da grana...,Profumo intenso di grana.,8,37308,
Profumo::fruttato molto intenso ananas e tropicale,Profumo,fruttato molto intenso ananas e tropicale,Profumo molto intenso di frutta tropicale con note di ananas.,4,9244,
Profumo::buona intensità' profumi maturi burro fusolatte cotto anche un pochetto di tostato e frutta seccasecca,Profumo,"buona intensità'. profumi maturi, burro fusolatte cotto. anche un pochetto di tostato e frutta seccasecca","Profumo di burro fuso e latte cotto con profumi maturi, note di tostato e frutta secca, buona intensità.",4,33828,
Profumo::lieve nota fermentata lattico presente e caratteristico,Profumo,"lieve nota fermentata, lattico presente e caratteristico",Profumo con lieve nota fermentata e nota lattica caratteristica.,4,31905,
Profumo::gradevole di latte cotto e leggera crosta,Profumo,gradevole di latte cotto e leggera crosta,"Profumo di latte cotto e crosta, leggero.",4,36964,
Profumo::polvere pungente,Profumo,"Polvere, pungente","Profumo di polvere, pungente.",4,730,
Profumo::note vegetali e lattiche fresche,Profumo,note vegetali e lattiche fresche,Profumo di note vegetali e lattiche fresche.,4,9918,
Profumo::molto molto tenue,Profumo,Molto molto tenue,Profumo molto tenue.,4,48752,
Profumo::frutta secca intensità media fineo fermentato intensità alta,Profumo,frutta secca intensità media;fineo fermentato intensità alta,Profumo di frutta secca a intensità moderata e note di fieno fermentato intense.,4,23868,
Profumo::vegetale e cotto leggermente bruciato,Profumo,vegetale e cotto leggermente bruciato,Profumo vegetale e cotto leggermente bruciato.,4,27352,
Profumo::latte e panna intensità media,Profumo,latte e panna intensità media,Profumo di latte e panna con intensità moderata.,4,24078,
Profumo::all'apertura odore stagnante poi non si sente,Profumo,All'apertura odore stagnante poi non si sente,"Profumo stagnante all'apertura, poi non percepibile.",4,452,
Profumo::brodo vegetale verdure lesse stantio,Profumo,"brodo vegetale, verdure lesse, stantio","Profumo di brodo vegetale e verdure lesse, leggermente stantio.",4,6001,
Profumo::leggere note bruciate,Profumo,Leggere note bruciate,Profumo con leggere note bruciate.,4,4936,
Profumo::prevalentemente brodo vegetale panna burro e verdure cotte,Profumo,"Prevalentemente brodo vegetale, panna, burro e verdure cotte","Profumo prevalentemente di brodo vegetale, panna, burro e verdure cotte.",4,41478,
Profumo::latte e crema cotti,Profumo,latte e crema cotti,Profumo di latte cotto e crema cotta.,4,16799,
Profumo::burro sciolto e brodo,Profumo,burro sciolto e brodo,Profumo di burro sciolto e brodo.,4,30668,
Profumo::terra animale putrido,Profumo,"terra, animale, putrido,","Profumo di terra e animale, leggermente putrido.",8,29420,
Profumo::al primo olfatto sfumatura non gradevole,Profumo,"Al primo olfatto, sfumatura non gradevole",Profumo con sfumatura non gradevole all'apertura.,4,5074,
Profumo::latte cotto e panna,Profumo,latte cotto e panna,Profumo di latte cotto e panna.,4,30766,
Profumo::quasi nota acetica,Profumo,Quasi nota acetica,Profumo quasi acetico.,4,49923,
Profumo::gradevole di lattico cotto ma un poco leggero,Profumo,gradevole di lattico cotto ma un poco- leggero,"Profumo gradevole di lattico cotto, leggermente leggero.",4,33755,
Profumo::latte burro e frutta matura,Profumo,"latte, burro e frutta matura","Profumo di latte, burro e frutta matura.",4,14111,
Profumo::ananas e caramella mu,Profumo,Ananas e caramella mu,Profumo di ananas e caramello.,4,51127,
Profumo::complesso abbastanza caratteristico ma con note di frutta fermentata molto volatili,Profumo,"complesso, abbastanza caratteristico ma con note di frutta fermentata molto volatili",Profumo complesso con note di frutta fermentata molto volatili.,2,46884,
Profumo::mollica di pane burro cotto,Profumo,"Mollica di pane, burro cotto",Profumo di mollica di pane e burro cotto.,4,3239,
Profumo::paglia,Profumo,Paglia,Profumo di paglia.,8,277,
Profumo::abbastanza intenso,Profumo,Abbastanza intenso,Profumo abbastanza intenso.,4,5124,
Profumo::al primo olfatto odore sgradevole stalla fecale poi dissolve resta comunque povero e maturo,Profumo,"al primo olfatto odore sgradevole, stalla, fecale. poi dissolve. Resta comunque povero e maturo","Profumo di stalla e nota fecale al primo olfatto, poi dissolve; complesso poco sviluppato e maturo.",4,7315,
Profumo::peccato sfumatura bruciata e brodo che ho dimenticato,Profumo,"Peccato sfumatura bruciata e brodo che, ho dimenticato",Profumo con sfumature di bruciato e brodo.,4,1483,
Profumo::brodo vegetale latte cotto,Profumo,brodo vegetale;latte cotto;,Profumo di brodo vegetale e latte cotto.,4,47188,
Profumo::all' apertura plastica bruciata,Profumo,All' apertura plastica bruciata,Profumo di plastica bruciata all'apertura.,4,50717,
Profumo::complesso e piacevole,Profumo,Complesso e piacevole,Profumo complesso e piacevole.,4,465,
Profumo::panna alto,Profumo,panna alto,Profumo di panna intensa.,4,27425,
Profumo::poco intenso e complesso a tratti note di formaggio nostrano scarico,Profumo,"poco intenso e complesso, a tratti note di formaggio nostrano, scarico","Profumo poco intenso e poco complesso, con note di formaggio nostrano, tendente allo scarico.",4,35799,
Profumo::latte cotto moderato fermentato moderato,Profumo,latte cotto moderato;fermentato moderato,"Profumo di latte cotto con nota fermentata, entrambi di intensità moderata.",4,11310,
Profumo::formaggio fritto,Profumo,formaggio fritto;,Profumo di formaggio fritto.,4,5545,
Profumo::latte/panna cotto,Profumo,"latte/panna , cotto",Profumo di latte e panna cotta.,4,5769,
Profumo::leggero caramello,Profumo,leggero caramello,Profumo di caramello leggero.,4,44103,
Profumo::poco complesso,Profumo,Poco complesso,Profumo poco complesso.,8,4250,
Profumo::poco intenso monotono brodo di carne,Profumo,"poco intenso, monotono, brodo di carne","Profumo poco intenso, monotono, di brodo di carne.",4,5535,
Profumo::cavolo cotto,Profumo,Cavolo cotto,Profumo di cavolo cotto.,4,50057,
Profumo::tanta nanna ma nota di formaggio non trentingrana,Profumo,"Tanta nanna, ma nota di formaggio non trentingrana",Profumo di latte cotto con nota di formaggio non trentingrana.,4,1284,
Profumo::fruttato,Profumo,fruttato,Profumo fruttato.,20,7388,
Profumo::frutta ma anche di crosta di formaggio,Profumo,frutta ma anche di crosta di formaggio,Profumo di frutta e crosta di formaggio.,4,9327,
Profumo::povero poco complesso discreta intensità,Profumo,Povero. Poco complesso. Discreta intensità,Profumo poco complesso con discreta intensità.,4,4485,
Profumo::un paio di pezzi profumo verdura lessa,Profumo,un paio di pezzi profumo verdura lessa,Profumo di verdura lessa.,4,7923,
Profumo::intenso complesso equilibrato note di latte cotto e burro cotto lievissima nota di bruciato salvia,Profumo,"intenso, complesso, equilibrato, note di latte cotto e burro cotto, lievissima nota di bruciato, salvia","Profumo intenso, complesso e equilibrato, con note di latte cotto e burro cotto, lievissima nota di bruciato e sentore di salvia.",4,13137,
Profumo::crosta e brodo vegetale,Profumo,crosta e brodo vegetale,Profumo di crosta e brodo vegetale.,4,24222,
Profumo::in negativo animale intensità bassa in positivo latte coto e siero acido intensità alta,Profumo,in negativo animale intensità bassa;;in positivo latte coto e siero acido intensità alta,Profumo con note animali a bassa intensità e latte cotto con siero acido a alta intensità.,4,9329,
Profumo::note pungenti tela bagnata acqua ristagnante,Profumo,"note pungenti, tela bagnata, acqua ristagnante","Profumo con note pungenti, di tela bagnata e acqua ristagnante.",4,30621,
Profumo::intensità bassa,Profumo,Intensità bassa,Profumo poco intenso.,8,192,
Profumo::intensità' appena più' che leggera note lattee mature cotte sentore vegetale leggero,Profumo,"intensità' appena più' che leggera. note lattee mature, cotte. sentore vegetale leggero","Profumo di intensità appena più che leggera con note lattee mature e cotte, sentore vegetale leggero.",4,13132,
Profumo::fermentato intendo alcool,Profumo,Fermentato intendo alcool,Profumo fermentato con note di alcol.,4,1799,
Profumo::correggi fieno non meno 1 ma più 0 2,Profumo,Correggi fieno non meno 1 ma più 0.2,NON_DESCRITTO,4,202,
Profumo::cotto crosta,Profumo,cotto crosta,Profumo di cotto e crosta.,4,32360,
Profumo::kiwi e mela,Profumo,Kiwi e mela,Profumo di kiwi e mela.,10,2182,
Profumo::latte floreale e grana,Profumo,"latte, floreale e grana..","Profumo di latte, con note floreali e di grana.",4,7466,
Profumo::vaniglia sentori molto buoni insieme ad altri non buoni,Profumo,Vaniglia. Sentori molto buoni insieme ad altri non buoni,Profumo di vaniglia con sentori positivi e negativi.,4,2521,
Profumo::grana con leggera tostatura e poche note florali,Profumo,grana con leggera tostatura e poche note florali,Profumo di grana con leggera tostatura e poche note floreali.,4,37476,
Profumo::latte e burro,Profumo,latte e burro,Profumo di latte e burro.,4,42846,
Profumo::tostati caffè cacao latte cotto molto,Profumo,"tostati - caffè, cacao - latte cotto molto,","Profumo di tostati, caffè, cacao e latte cotto molto intenso.",4,27636,
Profumo::burro fuso e crosta di formaggio poco intenso,Profumo,"burro fuso e crosta di formaggio, poco intenso","Profumo di burro fuso e crosta di formaggio, poco intenso.",4,40383,
Profumo::poco intenso caramella mou note di formaggio nostrano,Profumo,"poco intenso, caramella mou, note di formaggio nostrano",Profumo poco intenso con note di caramello e formaggio nostrano.,8,29037,
Profumo::alla prima olfazione odore anomalo di altro formaggio quantomeno,Profumo,"Alla prima olfazione odore anomalo, di altro formaggio quantomeno.",Profumo anomalo alla prima olfazione.,4,692,
Profumo::in più di un pezzo sentore di marcio fermentato cattico putrido,Profumo,"in più di un pezzo sentore di marcio, fermentato cattico, putrido","Profumo con sentore di marcio, fermentato e putrido.",4,5773,
Profumo::molto intenso da grana con leggera tostatura e floreale,Profumo,molto intenso da grana con leggera tostatura e floreale,Profumo molto intenso di grana con leggera tostatura e note floreali.,4,7774,
Profumo::sentore di cotto e ossidato,Profumo,sentore di cotto e ossidato,Profumo di cotto e ossidato.,4,9154,
Profumo::dddddddddd,Profumo,dddddddddd,NON_DESCRITTO,4,16794,
Profumo::chiuso verdura cotta non del tutto positivo,Profumo,chiuso verdura cotta non del tutto positivo,"Profumo chiuso di verdura cotta, non del tutto positivo.",4,30622,
Profumo::mediamente intenso note lattiche presenti ma con profumi che riconducono al floreale e all ossidato note vegetali di paglia,Profumo,"mediamente intenso, note lattiche presenti ma con profumi che riconducono al floreale e all-ossidato, note vegetali di paglia","Profumo mediamente intenso con note lattiche, floreali, ossidato e vegetali di paglia.",4,7845,
Profumo::alcuni pezzi con tostati molto decisi quasi troppo speziati,Profumo,"alcuni pezzi con tostati molto decisi quasi troppo, speziati,",Profumo di tostato deciso con note speziate.,4,36971,
Profumo::confetteria,Profumo,Confetteria,Profumo di confetteria.,14,2192,
Profumo::troppa crosta,Profumo,Troppa crosta,Profumo con prevalenza di crosta.,4,5270,
Profumo::chiuso leggermente ammoniaca,Profumo,chiuso leggermente ammoniaca,Profumo chiuso con leggermente ammoniaca.,4,5543,
Profumo::media intensità profumi tipici abbastanza complesso,Profumo,Media intensità. Profumi tipici. Abbastanza complesso,"Profumo di intensità moderata, abbastanza complesso.",4,49131,
Profumo::cipolla,Profumo,Cipolla,Profumo di cipolla.,4,50168,
Profumo::ruttato latioco cotto e legera nota fermentata,Profumo,"ruttato, latioco cotto e legera nota fermentata","Profumo di burro fuso, latte cotto e leggera nota fermentata.",4,24157,
Profumo::fermentazione percettibile latte cotto e burro sciolto,Profumo,"fermentazione percettibile, latte cotto e burro sciolto",Profumo di fermentazione percettibile con latte cotto e burro sciolto.,4,42782,
Profumo::lettiera note animali,Profumo,Lettiera note animali,Profumo di lettiera con note animali.,14,2126,
Profumo::crosta cotto verdura lessa,Profumo,"crosta, cotto, verdura lessa",Profumo di crosta cotta con note di verdura lessa.,4,9828,
Profumo::latte cotto burro fuso vegelale secco (fieno) fruttato e poco tostato,Profumo,latte cotto burro fuso vegelale secco (fieno) fruttato e poco tostato,"Profumo di latte cotto, burro fuso, vegetale secco con sentori di fieno, fruttato e poco tostato.",4,23877,
Profumo::iniziale nota tostata segue panna latte cotto e burro fuso,Profumo,"iniziale nota tostata, segue panna latte cotto e burro fuso","Profumo iniziale tostato, seguito da panna cotta e burro fuso.",4,9412,
