dedup_key,attribute,caption_pre,caption_clean,frequency,sample_row_id,error
Sapore::dolcezza buona con contenuta sapidfit' buon equilibrio poco piccante,Sapore,"dolcezza buona con contenuta sapidfit', buon equilibrio, poco piccante","Sapore dolce con contenuta sapidità, buon equilibrio e poco piccante.",4,32378,
Sapore::dolce sapido con buona sapidità' umami equilibrato piccantezza ok un poco marcata,Sapore,"dolce sapido con buona sapidità', umami equilibrato, piccantezza ok un poco marcata","Sapore dolce sapido con buona sapidità, umami equilibrato e piccantezza leggermente marcata.",2,46131,
Sapore::acido leggermente,Sapore,acido leggermente,Sapore leggermente acido.,4,20430,
Sapore::molto leggere le sensazioni segnate sul sapore,Sapore,Molto leggere le sensazioni segnate sul sapore,Sapore molto leggero.,4,50888,
Sapore::dolce sapido con lieve piccantezza umami equilibrato,Sapore,"dolce sapido con lieve piccantezza, umami equilibrato",Sapore dolce sapido con lieve piccantezza e umami equilibrato.,4,37227,
Sapore::piccante e amarognolo,Sapore,piccante e amarognolo,Sapore piccante e amarognolo.,4,25597,
Sapore::sgraziato troppo amaro,Sapore,Sgraziato. Troppo amaro,Sapore eccessivamente amaro.,4,1290,
Sapore::molto salato e acido con una punta di piccante,Sapore,molto salato e acido con una punta di piccante,Sapore salato e acido con punta di piccante.,4,27851,
Sapore::leggermente acido e o piccante ma veramente solo accennati,Sapore,Leggermente acido e o piccante... Ma veramente solo accennati,"Sapore leggermente acido e piccante, appena accennati.",4,5045,
Sapore::solo leggermente,Sapore,Solo leggermente,NON_DESCRITTO,4,4106,
Sapore::equilibrato verso il basso,Sapore,equilibrato verso il basso,Sapore equilibrato con intensità contenuta.,4,25675,
Sapore::dolce forte salato moderato piccante forte,Sapore,dolce forte;salato moderato;piccante forte,"Sapore dolce e piccante forti, salato moderato.",4,11460,
Sapore::leggermente contrasto dolce/amaro,Sapore,Leggermente contrasto dolce/amaro,Sapore con leggermente contrasto dolce e amaro.,4,50768,
Sapore::medio equilibrato con piccole note piccanti,Sapore,medio equilibrato con piccole note piccanti,Sapore medio equilibrato con piccole note piccanti.,4,7939,
Sapore::piccante e poco salato,Sapore,piccante e poco salato,Sapore piccante e poco salato.,4,7935,
Sapore::poco sale amaro e piccante,Sapore,"poco sale, amaro e piccante","Sapore poco salato, amaro e piccante.",4,27789,
Sapore::molto salato e un poco' piccante,Sapore,molto salato e un poco' piccante,Sapore molto salato e leggermente piccante.,4,21638,
Sapore::sapidità e piccantezza elevati,Sapore,sapidità e piccantezza elevati,Sapore con sapidità e piccantezza elevate.,4,9256,
Sapore::acido e lievemente piccante umami,Sapore,"Acido e lievemente piccante, umami",Sapore acido e leggermente piccante con umami.,4,16888,
Sapore::acido e amaro manca di tutto il resto,Sapore,Acido e amaro. Manca di tutto il resto,"Sapore acido e amaro, scarno di altre note.",4,49178,
Sapore::non equilib,Sapore,non equilib,Sapore non equilibrato.,4,36979,
Sapore::predomina l acido e il salato,Sapore,predomina l-acido e il salato,Sapore predominante di acido e salato.,4,33688,
Sapore::salato molto forte acre arriva dopo un poco ma permane,Sapore,"Salato molto forte, acre arriva dopo un Poco ma permane","Sapore molto salato e acido, con nota acre che emerge e persiste.",4,3834,
Sapore::punta di piccante,Sapore,punta di piccante,Sapore con punta di piccante.,8,37397,
Sapore::amaro acido,Sapore,amaro;acido;,Sapore amaro e acido.,28,18421,
Sapore::piccante leggero ma persistente e un poco salato ma non troppo penalizzanti,Sapore,"piccante leggero ma persistente e un poco salato, ma non troppo penalizzanti","Sapore leggermente piccante e poco salato, con buona persistenza.",4,35818,
Sapore::salato leggermente piccante,Sapore,"salato, leggermente piccante",Sapore salato e leggermente piccante.,26,5859,
Sapore::non troppo salato leggermente acido,Sapore,"non troppo salato, leggermente acido",Sapore non eccessivamente salato e leggermente acido.,4,27784,
Sapore::dolciastro,Sapore,dolciastro.,Sapore dolciastro.,8,23883,
Sapore::dolce ma retrogusto leggermente amaro,Sapore,"dolce, ma retrogusto leggermente amaro",Sapore dolce con retrogusto leggermente amaro.,4,7395,
Sapore::leggermente piccante e salato,Sapore,leggermente piccante e salato,Sapore leggermente piccante e salato.,4,31840,
Sapore::un poco’ disturba…,Sapore,"Un poco’ disturba…,",NON_DESCRITTO,4,51672,
Sapore::non dolce amaro poco complesso e rotondo ma senza eccessi,Sapore,"non dolce. Amaro. Poco complesso e rotondo, ma senza eccessi","Sapore non dolce, amaro, poco complesso e rotondo senza eccessi.",4,40251,
Sapore::nota piccante prevalente equilibrati gli altri gusti,Sapore,"nota piccante prevalente, equilibrati gli altri gusti",Sapore con nota piccante prevalente e altri gusti equilibrati.,4,24167,
Sapore::buona armonia ma piccante percepibile,Sapore,Buona armonia ma piccante percepibile,Sapore con buona armonia e piccantezza percepibile.,4,4646,
Sapore::amaro e piccante acre in gola,Sapore,amaro e piccante acre in gola,"Sapore amaro, piccante e acre in gola.",4,41312,
Sapore::salato umami leggermente piccante,Sapore,"salato, umami, leggermente piccante","Sapore salato, umami e leggermente piccante.",4,21722,
Sapore::piccante e amarognolo salato,Sapore,"piccante e amarognolo, salato","Sapore piccante e amarognolo, salato.",4,33836,
Sapore::leggermente saporito e piccante ma nel complesso equilibrio,Sapore,"leggermente saporito e piccante, ma nel complesso equilibrio...","Sapore leggermente saporito e piccante, nel complesso equilibrato.",4,26138,
Sapore::leggermente salato umami in evidenza,Sapore,"leggermente salato, umami in evidenza",Sapore leggermente salato con umami in evidenza.,2,46308,
Sapore::abbastanza equilibrato,Sapore,abbastanza equilibrato,Sapore abbastanza equilibrato.,20,9174,
Sapore::formaggio cotto,Sapore,formaggio cotto,Sapore di formaggio cotto.,4,31911,
Sapore::leggero salato,Sapore,leggero salato,Sapore leggermente salato.,8,16726,
Sapore::salato dolce un poco piccante,Sapore,"salato, dolce, un poco- piccante",Sapore salato e dolce con una lieve piccantezza.,4,7938,
Sapore::acido damaro,Sapore,acido;damaro,Sapore acido e amaro.,4,16959,
Sapore::piccante pungente,Sapore,piccante pungente,Sapore piccante e pungente.,4,44797,
Sapore::umami salato piccante,Sapore,"umami, salato, piccante","Sapore umami, salato e piccante.",4,32223,
Sapore::amaro netto,Sapore,Amaro netto,Sapore amaro e netto.,20,2193,
Sapore::umami finale e un poco piccante,Sapore,umami finale e un poco piccante,Sapore umami al finale con una lieve piccantezza.,4,37235,
Sapore::equilibrato ma note anche amare,Sapore,equilibrato ma note anche amare...,Sapore equilibrato con note amare.,4,35813,
Sapore::dolce,Sapore,dolce,Sapore dolce.,32,5474,
Sapore::piccande forte,Sapore,piccande FORTE,Sapore piccante forte.,4,27785,
Sapore::imperfezioni leggere,Sapore,Imperfezioni leggere,NON_DESCRITTO,4,51215,
Sapore::dolciastro leggero amaro,Sapore,"dolciastro, leggero amaro",Sapore dolciastro con leggero amaro.,4,7861,
Sapore::piccante evidente,Sapore,piccante evidente,Sapore piccante evidente.,4,14123,
Sapore::dolcezza media sapidità' medio bassa umami medio piccantezza medio bassa abbastanza equilibrato,Sapore,"dolcezza media, sapidità' medio bassa, umami medio, piccantezza medio bassa, abbastanza equilibrato","Sapore con dolcezza media, sapidità medio bassa, umami medio, piccantezza medio bassa, abbastanza equilibrato.",4,42440,
Sapore::un poco' piatto non saporito,Sapore,Un poco' piatto non saporito,Sapore poco saporito.,4,1123,
Sapore::dolce poco salato punta di acido,Sapore,"dolce, poco salato. punta di acido","Sapore dolce, poco salato con punta di acido.",4,27434,
Sapore::dolce intensità alta piccante intensità media,Sapore,dolce intensità alta;piccante intensità media,Sapore dolce di elevata intensità e piccante di media intensità.,4,24298,
Sapore::sapido/umami manca un poco di dolcezza,Sapore,"sapido/umami, manca un poco di dolcezza","Sapore sapido e umami, con dolcezza contenuta.",4,37395,
Sapore::non squilibrato medio intenso,Sapore,"non squilibrato, medio intenso,",Sapore equilibrato e medio intenso.,4,24305,
Sapore::non dolce non amaro il resto bene presente poco umami f,Sapore,non dolce. non amaro. il resto bene presente. poco umami. f,"Sapore non dolce, non amaro, con poco umami.",4,5475,
Sapore::leggermente amaro per il resto molto dolce e ben equilibrato,Sapore,leggermente amaro per il resto molto dolce e ben equilibrato,Sapore leggermente amaro con note dolci e ben equilibrato.,4,18890,
Sapore::umami leggermente piccante acido,Sapore,umami;leggermente piccante;acido;,"Sapore umami, leggermente piccante e leggermente acido.",4,5941,
Sapore::abbastanza neutro piatto,Sapore,"abbastanza neutro, piatto",Sapore abbastanza neutro e piatto.,4,37482,
Sapore::umami piuttosto carico,Sapore,umami piuttosto carico,Sapore umami piuttosto carico.,4,24234,
Sapore::umami un poco' carico ma dolce percepibile,Sapore,umami un poco' carico ma dolce percepibile,Sapore umami poco carico con dolcezza percepibile.,4,21820,
Sapore::iniziale nota acida e piccante (pungenza) nel complesso abbastanza equilibrato,Sapore,iniziale nota acida e piccante (pungenza) nel complesso abbastanza equilibrato,"Sapore con nota acida e piccante iniziale, nel complesso abbastanza equilibrato.",4,18814,
Sapore::anche dolce ma pungente sulla lingua per via del piccante amaro sensibile ma non eccessivo,Sapore,"Anche dolce, ma pungente sulla lingua per via del piccante. Amaro sensibile ma non eccessivo","Sapore dolce e pungente sulla lingua con note piccanti, amaro sensibile ma non eccessivo.",4,37234,
Sapore::forse poca sapidità poco carattere,Sapore,"Forse poca sapidità, poco carattere",Sapore con scarsa sapidità e poco carattere.,4,2373,
Sapore::piccola venatura amara nel finale,Sapore,Piccola venatura amara nel finale,Sapore con lieve nota amara nel finale.,4,1291,
Sapore::dolciastro più che dolce,Sapore,Dolciastro più che.dolce,Sapore dolciastro più che dolce.,4,50160,
Sapore::leggermente acido dolce,Sapore,leggermente acido;dolce,Sapore leggermente acido con note dolci.,4,24231,
Sapore::leggermete amaro,Sapore,leggermete amaro,Sapore leggermente amaro.,4,35457,
Sapore::poco salato,Sapore,"poco salato,",Sapore poco salato.,16,9334,
Sapore::piccante percepibile siccome ilsalato che non giudico eccessivo l insieme spinge al pungente,Sapore,piccante percepibile siccome ilsalato che non giudico eccessivo. l-insieme spinge al pungente,Sapore piccante e pungente con salato percepibile non eccessivo.,4,36982,
Sapore::piccante,Sapore,piccante,Sapore piccante.,98,5477,
Sapore::un poco' salato con accento di umami e acido,Sapore,un poco' salato con accento di umami e acido.,Sapore poco salato con accento di umami e acido.,4,13842,
Sapore::leggermente prevalente il sapido,Sapore,Leggermente prevalente il sapido,Sapore leggermente prevalente sapido.,4,4782,
Sapore::dolce amara grassa,Sapore,dolce amara GRASSA,Sapore dolce e amaro.,4,7402,
Sapore::salato e grasso,Sapore,salato e grasso,Sapore salato.,2,46307,
Sapore::un poco troppo acido con leggero piccante,Sapore,un poco troppo acido con leggero piccante,Sapore poco acido con leggermente piccante.,4,5932,
Sapore::generalmente equilibrato,Sapore,GENERALMENTE EQUILIBRATO,Sapore generalmente equilibrato.,4,37480,
Sapore::piccantezza elevata,Sapore,piccantezza elevata,Sapore con elevata piccantezza.,4,33611,
Sapore::salato leggermente acre in gola,Sapore,salato leggermente acre in gola,Sapore salato e leggermente acre in gola.,4,44286,
Sapore::leggero amaro peccato,Sapore,"Leggero amaro ,,peccato!",Sapore leggermente amaro.,4,1279,
Sapore::dolce sapido con lieve piccantezza buon umami,Sapore,"dolce sapido con lieve piccantezza, buon umami",Sapore dolce sapido con lieve piccantezza e buon umami.,8,29493,
Sapore::salato legggermente piccante,Sapore,"salato, legggermente piccante",Sapore salato e leggermente piccante.,4,47365,
Sapore::dolce poco equil il salato leggermente piccante,Sapore,dolce poco equil il salato leggermente piccante,"Sapore dolce poco equilibrato, salato e leggermente piccante.",4,9839,
Sapore::neutro con sapidità anche prevalente,Sapore,neutro con sapidità anche prevalente,Sapore neutro con sapidità prevalente.,4,18273,
Sapore::sapido finale amarognolo non esagerato però in quanto anche equilibrato,Sapore,"sapido, finale amarognolo, non esagerato però in quanto anche equilibrato...","Sapore sapido con finale amarognolo, equilibrato e non esagerato.",4,18350,
Sapore::nota acida iniziale nel complesso abbastanza equilibrato,Sapore,"nota acida iniziale, nel complesso abbastanza equilibrato","Sapore con nota acida iniziale, nel complesso abbastanza equilibrato.",4,41486,
Sapore::leggermente sapido,Sapore,Leggermente sapido ..,Sapore leggermente sapido.,12,3833,
Sapore::euilibrato con presenza anche di dolce peccato per un finale amarognolo,Sapore,euilibrato con presenza anche di dolce! peccato per un finale amarognolo...,Sapore equilibrato con note dolci e finale amarognolo.,4,9848,
Sapore::dolce sapido umami medio poco piccante,Sapore,"dolce sapido, umami medio, poco piccante","Sapore dolce sapido, umami medio, poco piccante.",4,27710,
Sapore::nostrano,Sapore,Nostrano,Sapore nostrano.,32,1960,
Sapore::bruciato,Sapore,bruciato,Sapore bruciante.,8,36985,
Sapore::forse un poco' di piccante in eccesso,Sapore,Forse un poco' di piccante in eccesso,Sapore con piccantezza in eccesso.,4,1149,
Sapore::abbastanza bilanciato sapidità' ridotta,Sapore,"abbastanza bilanciato, sapidità' ridotta",Sapore abbastanza equilibrato con sapidità ridotta.,8,29429,
Sapore::leggermente amaro e sapido,Sapore,Leggermente amaro e sapido!,Sapore leggermente amaro e sapido.,4,1484,
Sapore::poco dolce leggermente amaro,Sapore,"Poco dolce, leggermente amaro",Sapore poco dolce e leggermente amaro.,4,49380,
Sapore::leggermente prevalenti salato e umami,Sapore,leggermente prevalenti salato e umami,Sapore leggermente prevalente salato e umami.,4,5784,
Sapore::piccante presente,Sapore,piccante presente,Sapore piccante.,4,9340,
Sapore::umami salato,Sapore,"umami, salato",Sapore umami e salato.,12,20181,
Sapore::salato equilibrato ma alla fine esce l amaro,Sapore,salato equilibrato ma alla fine esce l-amaro,Sapore salato equilibrato con amaro al finale.,4,33763,
Sapore::un poco' astringente,Sapore,un poco' astringente,Sapore leggermente astringente.,2,46300,
Sapore::saporito equilibrato un poco’ troppo asciutto,Sapore,"Saporito equilibrato, un poco’ troppo asciutto",Sapore saporito e equilibrato.,4,51596,
Sapore::equilibrato poco salato,Sapore,"equilibrato, poco salato",Sapore equilibrato e poco salato.,4,5936,
Sapore::amaro umami,Sapore,amaro;umami,Sapore amaro e umami.,8,13770,
Sapore::leggermente saporito,Sapore,Leggermente saporito,Sapore leggermente saporito.,4,1793,
Sapore::dolce sapido buon umami piccantezza contenuta equilibrato,Sapore,"dolce sapido, buon umami, piccantezza contenuta, equilibrato","Sapore dolce sapido con buon umami, piccantezza contenuta e equilibrato.",4,35689,
Sapore::troppo rispetto le altre note,Sapore,Troppo rispetto le altre note,NON_DESCRITTO,4,48619,
Sapore::leggermete salato poco piccante,Sapore,leggermete salato poco piccante,Sapore leggermente salato e poco piccante.,4,9840,
Sapore::sapidità alevata seguita da una leggera nota amara e piccante,Sapore,sapidità alevata seguita da una leggera nota amara e piccante,"Sapore con sapidità elevata, seguito da leggera nota amara e piccante.",4,47474,
Sapore::motlo umami e piccante,Sapore,motlo umami e piccante,Sapore molto umami e piccante.,4,42439,
Sapore::un poco' amaro salato umami,Sapore,"un poco' amaro, salato, umami -","Sapore poco amaro, salato e umami.",8,29044,
Sapore::dolce pizzica leggermente,Sapore,dolce pizzica leggermente,Sapore dolce che pizzica leggermente.,4,5939,
Sapore::piccantezza lieve e non spiacevole quasi poco salato,Sapore,"piccantezza lieve e non spiacevole, quasi poco salato",Sapore con lieve piccantezza e poco salato.,4,18810,
Sapore::leggermente prevalenti,Sapore,Leggermente prevalenti,NON_DESCRITTO,4,1024,
Sapore::amamro e piccante percepibili non persistenti non dolce acido,Sapore,"Amamro e piccante percepibili, non persistenti. non dolce. acido","Sapore amaro e piccante percettibili, non persistenti, senza dolcezza, leggermente acido.",4,18882,
Sapore::salato umami e piccante ben equilibrato,Sapore,salato umami e piccante ben equilibrato,Sapore salato umami e piccante ben equilibrato.,4,40253,
Sapore::leggermente amaro salato abbastanza equlibrato,Sapore,leggermente amaro salato abbastanza equlibrato,"Sapore leggermente amaro e salato, abbastanza equilibrato.",4,11469,
Sapore::piccante un poco' accentuato e persistente salato,Sapore,"piccante un poco' accentuato e persistente, salato","Sapore leggermente piccante e persistente, salato.",4,7866,
Sapore::acido amaro piccante,Sapore,acido;amaro;piccante,"Sapore acido, amaro e piccante.",4,11533,
Sapore::molto sapida,Sapore,molto sapida,Sapore molto sapido.,4,13777,
Sapore::amaro e salato prevalenti,Sapore,Amaro e salato prevalenti,Sapore amaro e salato prevalenti.,4,693,
Sapore::saporito ed equilibrato,Sapore,Saporito ed equilibrato,Sapore saporito ed equilibrato.,4,3493,
Sapore::un poco' di amaro fin da subito poi leggera piccantezza,Sapore,"un poco' di amaro fin da subito, poi leggera piccantezza",Sapore con un poco d'amaro immediato e leggera piccantezza.,4,9846,
Sapore::abbastanza equi un poco salato,Sapore,abbastanza equi un poco salato,Sapore abbastanza equilibrato con una nota salata.,4,9335,
Sapore::squilibrato salato,Sapore,"squilibrato, salato.",Sapore non equilibrato e salato.,8,29427,
Sapore::manca la componente salata,Sapore,manca la componente salata,Sapore manca la componente salata.,4,21810,
Sapore::dolce leggermente sbilanciato umami e salato,Sapore,"dolce, leggermente sbilanciato umami e salato","Sapore dolce, leggermente sbilanciato tra umami e salato.",4,40398,
Sapore::molto amaro e bruciato,Sapore,molto amaro e bruciato....,Sapore molto amaro e bruciante.,4,18427,
Sapore::un poco salato e piccante,Sapore,un poco salato e piccante,Sapore poco salato e piccante.,8,21720,
Sapore::equilibrio,Sapore,Equilibrio,Sapore equilibrato.,4,5053,
Sapore::tendente all'acido amaro,Sapore,tendente all'acido amaro,Sapore tendente all'acido e amaro.,4,33684,
Sapore::piccante leggermente salato,Sapore,piccante leggermente;salato,Sapore piccante leggermente e salato.,4,20556,
Sapore::il gusto è pieno ma salato,Sapore,"il gusto è pieno, ma Salato",Sapore pieno e salato.,4,18805,
Sapore::poco salato no umami manchevolezze,Sapore,Poco salato. No umami. Manchevolezze,"Sapore poco salato, privo di umami.",4,4440,
Sapore::nota amara iniziale persistenate segue un leggero piccate e la docezza,Sapore,nota amara iniziale persistenate segue un leggero piccate e la docezza,"Sapore con nota amara iniziale e persistente, seguito da leggerezza piccante e dolcezza.",4,41150,
Sapore::quasi poco sapido poco intenso,Sapore,"quasi poco sapido, poco intenso",Sapore poco sapido e poco intenso.,4,18733,
Sapore::sale sale sale dietro poco,Sapore,"sale, sale ,sale. dietro poco",Sapore molto salato con persistenza leggera.,4,9847,
Sapore::non ancora pronto acerbo,Sapore,"Non ancora pronto, acerbo",Sapore acerbo.,4,2319,
Sapore::un poco dolce e nota piccante ma abbastanza equilibrato,Sapore,un poco- dolce e nota piccante ma abbastanza equilibrato,Sapore leggermente dolce con nota piccante e abbastanza equilibrato.,4,13847,
Sapore::dolciastro un poco piccante,Sapore,"dolciastro , un poco- piccante",Sapore dolciastro e leggermente piccante.,4,7322,
Sapore::troppo salata,Sapore,troppo salata!!,Sapore eccessivamente salato.,2,46640,
Sapore::troppo sale peccato perch[ il gusto sarebbe molto pieno,Sapore,troppo sale. peccato perch[ il gusto sarebbe molto pieno,"Sapore eccessivamente salato, con gusto altrimenti pieno.",4,27858,
Sapore::persistenza bassa equilibrato piccante appena percettibile,Sapore,"persistenza bassa, equilibrato, piccante appena percettibile",Sapore equilibrato con bassa persistenza e piccantezza appena percettibile.,4,42722,
Sapore::sapido che copre altri sapori nota amara finale,Sapore,"sapido che copre altri sapori, nota amara finale",Sapore sapido che copre altri sapori con nota amara finale.,4,14197,
Sapore::sento pungente sulle mucose anche se non vero piccante sembra più' sale forse perché' il primo campione perché' non lo sento troppo salato,Sapore,"Sento pungente sulle mucose, anche se non vero piccante sembra più' sale, forse perché' il primo campione perché' non lo sento troppo salato","Sapore pungente sulle mucose, tendente al salato più che piccante.",4,15437,
Sapore::acido inizialmente sovrastante poi equilibrato,Sapore,"acido inizialmente sovrastante, poi equilibrato","Sapore acido inizialmente sovrastante, poi equilibrato.",4,30819,
Sapore::tropo sapido e cremoso,Sapore,Tropo sapido e cremoso!!,Sapore eccessivamente sapido.,4,1438,
Sapore::tanto umano troppo,Sapore,"Tanto umano, troppo",Sapore molto umami.,4,1015,
Sapore::dolce sapido leggera acidità' umami presente abbastanza intenso abbastanza equilibrato,Sapore,"dolce sapido, leggera acidità', umami presente abbastanza intenso, abbastanza equilibrato","Sapore dolce sapido con leggera acidità, umami abbastanza intenso e abbastanza equilibrato.",4,7933,
Sapore::dolce e un poco' salato leggermente piccante alla fine untuosità,Sapore,"dolce e un poco' salato, leggermente piccante alla fine, untuosità","Sapore dolce e leggermente salato, con leggera piccantezza al finale.",4,16965,
Sapore::dolce amaro,Sapore,"dolce, amaro",Sapore dolce e amaro.,4,16960,
Sapore::non me lo ricordavo e mi sono dimenticato di scriverlo su carta,Sapore,Non me lo ricordavo e mi sono dimenticato di scriverlo su carta,NON_DESCRITTO,4,48754,
Sapore::non ha sapore anche se al naso sembrava salato,Sapore,"non ha sapore, anche se al naso sembrava salato",Sapore scarno.,4,20494,
Sapore::poco salato abbastanza neutro,Sapore,"poco salato, abbastanza neutro",Sapore poco salato e abbastanza neutro.,4,42786,
Sapore::salato piccante umami,Sapore,"salato, piccante, umami","Sapore salato, piccante e umami.",4,11537,
Sapore::manca di armonia di “dolcezza”,Sapore,"Manca di armonia, di “dolcezza”",Sapore privo di armonia e dolcezza.,4,51776,
Sapore::saporito tendente al piccante,Sapore,"saporito, tendente al piccante",Sapore saporito e tendente al piccante.,4,36978,
Sapore::un p insapore,Sapore,un p; insapore,Al palato poco insapore.,4,24302,
Sapore::solo leggermente piccante,Sapore,Solo leggermente piccante,Sapore solo leggermente piccante.,8,3851,
Sapore::acidulo,Sapore,acidulo,Sapore acidulo.,8,24092,
Sapore::prevalgono un poco' il salato e l'acido,Sapore,prevalgono un poco' il salato e l'acido,Sapore con leggera prevalenza di salato e acido.,4,5861,
Sapore::dolce marcato,Sapore,dolce marcato,Sapore marcatamente dolce.,4,13843,
Sapore::pungente in bocca,Sapore,Pungente in bocca,Sapore pungente in bocca.,4,330,
Sapore::amaro domina poco male non dolce poco umami,Sapore,Amaro domina. Poco male. Non dolce. Poco umami,"Sapore amaro dominante, poco umami, non dolce.",4,49022,
Sapore::dolce poco percepito,Sapore,dolce poco percepito,Sapore con dolcezza poco percepita.,4,47135,
Sapore::un poco acidino e piccante,Sapore,"UN Poco- ACIDINO, E PICCANTE",Sapore leggermente acido e piccante.,4,36976,
Sapore::acido umami salato,Sapore,acido;umami;salato,"Sapore acido, umami e salato.",4,42855,
Sapore::tendenza dolce prevalente,Sapore,Tendenza dolce prevalente,Sapore tendente al dolce e prevalente.,4,49878,
Sapore::dolce salato leggermente piccante in finale,Sapore,dolce;salato;leggermente piccante in finale,"Sapore dolce e salato, leggermente piccante in finale.",4,9849,
Sapore::tentende piccante e amaro,Sapore,tentende piccante e amaro,Sapore tendente piccante e amaro.,2,46303,
Sapore::gusti poco accentuati nell'insieme blando,Sapore,"gusti poco accentuati, nell'insieme blando",Sapore poco accentuato e blando.,4,6010,
Sapore::prevale leggermente il salato intensità media,Sapore,"prevale leggermente il salato, intensità media",Sapore leggermente salato con intensità media.,4,24095,
Sapore::anonimo però,Sapore,Anonimo però!,Sapore anonimo.,14,2129,
Sapore::abbastanza neutro di sapore,Sapore,abbastanza neutro di sapore,Sapore abbastanza neutro.,4,7940,
Sapore::salato umami piccante,Sapore,"salato, umami, piccante","Sapore salato, umami e leggermente piccante.",8,13778,
Sapore::sapore pieno nulla eccede non dolce,Sapore,"sapore pieno, nulla eccede. non dolce","Sapore pieno e equilibrato, non dolce.",4,24230,
Sapore::equilibrato forse poco sapido lieve nota amara,Sapore,"equilibrato, forse poco sapido, lieve nota amara",Sapore equilibrato con lieve nota amara e sapidità contenuta.,4,7471,
Sapore::equilibrato dolce,Sapore,equilibrato dolce,Sapore equilibrato e dolce.,4,12938,
Sapore::piccante e cotto,Sapore,piccante e cotto,Sapore piccante con note di cotto.,4,26132,
Sapore::leggermente piccante dolce sapidità piacevole,Sapore,"leggermente piccante, dolce, sapidità piacevole","Sapore leggermente piccante, dolce e sapido.",4,35572,
Sapore::leggermente acre in gola,Sapore,Leggermente acre in gola,Sapore leggermente acre in gola.,4,491,
Sapore::umami contenuto prevale tendenza dolce,Sapore,"Umami contenuto, prevale tendenza dolce",Sapore umami contenuto con tendenza dolce prevalente.,4,5054,
Sapore::solo un accento di umami non piccante,Sapore,"solo un accento di umami, non piccante","Sapore con solo un accento di umami, non piccante.",4,24094,
Sapore::piuttosto saporito forse troppo,Sapore,"piuttosto saporito, forse troppo","Sapore piuttosto saporito, tendente all'eccesso.",4,44285,
Sapore::inizia molto dolce ma salato e piccante sbilanciati,Sapore,inizia molto dolce ma salato e piccante sbilanciati,"Sapore dolce all'inizio, poi salato e piccante non equilibrati.",4,20182,
Sapore::equilibrato con punte anche dolciastre,Sapore,equilibrato con punte anche dolciastre,Sapore equilibrato con punte dolciastre.,4,9932,
Sapore::salato leggermente acido leggermente umami,Sapore,salato;leggermente acido;leggermente umami,"Sapore salato, leggermente acido e leggermente umami.",4,33603,
Sapore::dolce leggermente piccante,Sapore,dolce;leggermente piccante,Sapore dolce e leggermente piccante.,4,47141,
Sapore::leggermente pungente poco piccante equilibrato nel complesso,Sapore,"leggermente pungente, poco piccante equilibrato nel complesso","Sapore leggermente pungente, poco piccante e equilibrato.",4,15550,
Sapore::leggera tendenza salata e umami intenso,Sapore,leggera tendenza salata e umami intenso,Sapore con leggera tendenza salata e umami intenso.,4,26059,
Sapore::acido e salato prevalenti,Sapore,acido e salato prevalenti,Sapore acido e salato prevalenti.,4,16964,
Sapore::acido leggermente salato,Sapore,acido;leggermente salato;,Sapore acido e leggermente salato.,4,24091,
Sapore::leggermente acidoe amaro leggermente piccante dddddddd,Sapore,leggermente acidoe amaro;leggermente piccante;dddddddd,Sapore leggermente acido e amaro con leggermente piccante.,4,18729,
Sapore::dolce prevale leggermente comunque gradevole ed equilibrato,Sapore,dolce prevale leggermente comunque gradevole ed equilibrato,"Sapore dolce che prevale leggermente, equilibrato e gradevole.",4,40395,
Sapore::dolce sapido contenuta piccantezza umami ok,Sapore,"dolce sapido, contenuta piccantezza, umami ok",Sapore dolce sapido con contenuta piccantezza e umami equilibrato.,4,35809,
Sapore::sapore pieno senza picchi se nno un pochetto acididt,Sapore,"sapore pieno, senza picchi se nno un pochetto acididt","Sapore pieno, leggermente acido, senza picchi marcati.",4,21635,
Sapore::percepisco anche il dolce peccato sia pungente non chiaro se piccante o di sale penso piccante,Sapore,"percepisco anche il dolce, peccato sia pungente, non chiaro se piccante o di sale. penso piccante","Sapore pungente con note dolci, tendente al piccante.",4,32372,
Sapore::amaro esaltato prevalenti,Sapore,Amaro esaltato prevalenti,Sapore amaro prevalente e esaltato.,10,2167,
Sapore::piccante e salato acido,Sapore,"piccante e salato, acido","Sapore piccante, salato e acido.",4,18424,
Sapore::intenso ma non del tutto positivo,Sapore,"intenso, ma non del tutto positivo",Sapore intenso.,4,41484,
Sapore::salato un poco acido e leggermete piccante,Sapore,"salato, un poco- acido, e leggermete piccante","Sapore salato, poco acido e leggermente piccante.",4,27641,
Sapore::contrasto dolce amaro,Sapore,Contrasto dolce amaro,Sapore contrasto tra dolce e amaro.,4,467,
Sapore::molto salato un poco' acido,Sapore,"molto salato, un poco' acido",Sapore molto salato e leggermente acido.,4,20559,
Sapore::incompleto no umami no dolce,Sapore,"Incompleto: no umami, no dolce",Sapore privo di umami e dolcezza.,4,4728,
Sapore::umami leggermente accentuato piccante praticamente nullo,Sapore,umami leggermente accentuato piccante praticamente nullo,"Sapore umami leggermente accentuato, piccantezza praticamente nulla.",4,13772,
Sapore::non dolce essenziale non squilibrato poco umami,Sapore,"non dolce. essenziale non squilibrato, poco umami","Sapore non dolce, essenziale e equilibrato, con poco umami.",4,5860,
