dedup_key,attribute,caption_pre,caption_clean,frequency,sample_row_id,error
Struttura della Pasta::microocchiature su tutta la pasta grana un poco' arrotondata stiratura,Struttura della Pasta,"Microocchiature su tutta la pasta,grana un poco' arrotondata ,stiratura","Pasta con microocchiature diffuse, grana leggermente arrotondata e stiratura.",4,37030,
Struttura della Pasta::grossa fessura centrale,Struttura della Pasta,Grossa fessura centrale,Pasta con una grossa fessura centrale.,4,710,
Struttura della Pasta::bella ma variamente microocchiata,Struttura della Pasta,Bella ma variamente microocchiata,Pasta bella ma variamente microocchiata.,4,1018,
Struttura della Pasta::granulosità decisa occhiatura anche di 3 mm soprattutto in mezza forma,Struttura della Pasta,"Granulosità decisa, occhiatura anche di 3 mm soprattutto in mezza forma,",Pasta con granulosità decisa e occhiatura medio-grande soprattutto in mezza forma.,4,41348,
Struttura della Pasta::microocchiatura centrale tendente allo stirato,Struttura della Pasta,Microocchiatura centrale Tendente allo stirato,"Pasta con microocchiatura centrale, tendente allo stirato.",4,7438,
Struttura della Pasta::occhiatura piccola leggermente stirato grana grossolana qualche piccola fessura frattura grossa,Struttura della Pasta,Occhiatura piccola leggermente stirato grana grossolana qualche piccola fessura frattura grossa,"Pasta con occhiatura piccola, leggermente stirata, grana grossolana e qualche piccola fessura.",4,20407,
Struttura della Pasta::fessura stirata centrale grana presente grossa più fine al centro,Struttura della Pasta,Fessura stirata centrale grana presente grossa più fine al centro,"Pasta con fessura stirata al centro, grana grossa con zona più fine al centro.",8,29598,
Struttura della Pasta::frattura abbastanza regolare micro occhiatura molto fine,Struttura della Pasta,"Frattura abbastanza regolare, micro occhiatura molto fine,",Pasta con frattura abbastanza regolare e microocchiatura molto fine.,4,18931,
Struttura della Pasta::tendenzialmente stirata con evidente crepa,Struttura della Pasta,Tendenzialmente stirata con evidente crepa,Pasta tendenzialmente stirata con evidente crepa.,4,30852,
Struttura della Pasta::frattura regolare ma occhiatura importante diffusa,Struttura della Pasta,Frattura regolare ma occhiatura importante diffusa,Pasta con frattura regolare ma occhiatura importante diffusa.,4,11224,
Struttura della Pasta::grandioso omogeneo qualche piccola occhiatura,Struttura della Pasta,"Grandioso, omogeneo, qualche piccola occhiatura",Pasta omogenea con qualche piccola occhiatura.,4,37367,
Struttura della Pasta::stirato in ampia zona centrale microocchiature diffusa,Struttura della Pasta,Stirato in ampia zona centrale. Microocchiature diffusa,Pasta stirata in ampia zona centrale con microocchiatura diffusa.,4,42894,
Struttura della Pasta::frattura regolare ma microocchiature diffuse e un occhio da 1 cm al centro,Struttura della Pasta,Frattura regolare ma microocchiature diffuse e un occhio da 1 cm al centro,Pasta a frattura regolare con microocchiature diffuse e un'occhiatura al centro.,4,18389,
Struttura della Pasta::frattura ok grana presente abbastanza profilata,Struttura della Pasta,"Frattura ok, grana presente abbastanza profilata",Pasta con frattura regolare e grana abbastanza profilata.,4,18778,
Struttura della Pasta::evidente microocchiatura non proprio micro,Struttura della Pasta,Evidente microocchiatura. Non proprio micro,"Pasta con microocchiatura evidente, non particolarmente fine.",4,3544,
Struttura della Pasta::zone stirate macchie bianche con essudato,Struttura della Pasta,"Zone stirate, macchie bianche con essudato",Pasta con zone stirate e macchie bianche con essudato.,2,46269,
Struttura della Pasta::microocchiatura centrale molto pesante che conferisce aspetto spugnoso,Struttura della Pasta,Microocchiatura centrale molto pesante che conferisce aspetto spugnoso,Pasta con microocchiatura centrale molto diffusa che conferisce aspetto spugnoso.,4,26101,
Struttura della Pasta::piccola fessura,Struttura della Pasta,Piccola fessura,Pasta con una piccola fessura.,4,49325,
Struttura della Pasta::3 piccoli occhi,Struttura della Pasta,3 piccoli occhi,Pasta con tre piccole occhiature.,4,1734,
Struttura della Pasta::microocchiatura diffusa molto impattante visivamente struttura grandiosa regolare,Struttura della Pasta,Microocchiatura diffusa molto impattante visivamente Struttura grandiosa regolare,"Pasta con microocchiatura diffusa molto impattante, struttura grandiosa e regolare.",4,35723,
Struttura della Pasta::frattura non omogenea ma sfoglia di 3 cm molto granulosa,Struttura della Pasta,"Frattura non omogenea, ma sfoglia di 3 cm molto granulosa","Pasta con frattura non omogenea, sfogliata e granulosa.",4,42692,
Struttura della Pasta::frattura on regolare,Struttura della Pasta,frattura on regolare,Pasta con frattura non regolare.,4,2390,
Struttura della Pasta::penalizzata per fascia sottoposto senza grana e si il stirata,Struttura della Pasta,Penalizzata per fascia sottoposto senza grana e si il stirata,Pasta con fascia sottoposta priva di grana e stirata.,8,3500,
Struttura della Pasta::peccato per disidratazione piccole fessure,Struttura della Pasta,Peccato per disidratazione piccole fessure,Pasta disidratata con piccole fessure.,4,2559,
Struttura della Pasta::centralmente alla forma e presente un'area piuttosto grande di fine ma diffusa occhiatura di dimensioni abbastanza omogenee,Struttura della Pasta,Centralmente alla forma e presente un'area piuttosto grande di fine ma diffusa occhiatura di dimensioni abbastanza omogenee,Pasta con area centrale di fine e diffusa occhiatura di dimensioni abbastanza omogenee.,2,46358,
Struttura della Pasta::zone stirata grana quasi assente,Struttura della Pasta,"Zone stirata, grana quasi assente",Pasta con zone stirate e grana quasi assente.,4,44757,
Struttura della Pasta::frattura regolare impugnatura fine è diffusa centralmente un occhio di 6mm,Struttura della Pasta,"Frattura regolare, impugnatura fine è diffusa, centralmente un occhio di 6mm","Pasta con frattura regolare, grana fine e diffusa, con una occhiatura al centro.",4,18396,
Struttura della Pasta::microocch molto diffusa zone stirata diverse fenditure,Struttura della Pasta,"Microocch molto diffusa, zone stirata, diverse fenditure","Pasta con microocchiatura molto diffusa, zone stirate e diverse fenditure.",4,47507,
Struttura della Pasta::molto spinosa con occhi fino e 2 mm frattura molto regolare,Struttura della Pasta,"Molto spinosa con occhi fino e 2 mm , frattura molto regolare","Pasta spinosa con piccoli occhi, frattura molto regolare.",4,24207,
Struttura della Pasta::grossolana occhiatura su un lato,Struttura della Pasta,Grossolana occhiatura su un lato,Pasta con occhiatura grossolana su un lato.,4,30657,
Struttura della Pasta::striature centrali e frattura non omogenee,Struttura della Pasta,Striature centrali e frattura non omogenee,Pasta con striature centrali e frattura non omogenea.,8,29145,
Struttura della Pasta::non regolarissima la frattura,Struttura della Pasta,Non regolarissima la frattura,Pasta con frattura non regolare.,4,49594,
Struttura della Pasta::non omogenea aree stirate,Struttura della Pasta,Non omogenea aree stirate,Pasta non omogenea con aree stirate.,4,24338,
Struttura della Pasta::microocchiatura diffusa grande occhio,Struttura della Pasta,"Microocchiatura diffusa, grande occhio",Pasta con microocchiatura diffusa e un grande occhio.,4,23925,
Struttura della Pasta::microocchiatura molto diffusa,Struttura della Pasta,Microocchiatura molto diffusa,Pasta con microocchiatura molto diffusa.,6,35726,
Struttura della Pasta::grana fine ma su un lato strappo cristalli piccoli evidenti,Struttura della Pasta,Grana fine ma su un lato strappo cristalli piccoli evidenti,Pasta a grana fine con strappo su un lato e piccoli cristalli evidenti.,4,9383,
Struttura della Pasta::a zone bella grana in altre qualche strappetto e occhiatina micro o più decisa,Struttura della Pasta,"A zone bella grana, in altre qualche strappetto e occhiatina micro o più decisa","Pasta con bella grana a zone, in altre aree qualche strappetto e piccola occhiatura micro o più marcata.",4,21688,
Struttura della Pasta::rocciosa,Struttura della Pasta,Rocciosa,Pasta rocciosa.,4,33882,
Struttura della Pasta::stirata ma soprattutto estremamente spugnosa al centro,Struttura della Pasta,Stirata ma soprattutto estremamente spugnosa al centro!,Pasta stirata e spugnosa al centro.,4,13884,
Struttura della Pasta::frattura molto buona grana presente ed omogenea anche se non finissima,Struttura della Pasta,"Frattura molto buona, grana presente ed omogenea, anche se non finissima","Pasta con frattura buona, grana omogenea e non particolarmente fine.",4,31877,
Struttura della Pasta::frattura regolare struttura granulare omogenea,Struttura della Pasta,"Frattura regolare, struttura granulare omogenea,",Pasta con frattura regolare e struttura granulare omogenea.,4,11506,
Struttura della Pasta::sotto un piatto pasta a scaglie,Struttura della Pasta,Sotto un piatto pasta a scaglie,"Pasta con scaglie, struttura piatta nella zona inferiore.",4,50805,
Struttura della Pasta::frattura non bellissima grana poco definita tratti stirati presenza a tratti di microocchiatura,Struttura della Pasta,Frattura non bellissima grana poco definita tratti stirati presenza a tratti di Microocchiatura,"Pasta con frattura poco definita, grana poco definita, tratti stirati e microocchiatura a tratti.",4,18932,
Struttura della Pasta::microocchiatura neanche piccolissima pasta stirata non strutturata,Struttura della Pasta,"Microocchiatura neanche piccolissima, Pasta stirata, non strutturata","Pasta stirata con microocchiatura non particolarmente piccola, poco strutturata.",4,41513,
Struttura della Pasta::frattura molto regolare e grandiosa con cristalli piccoli e frequenti e microocchiatura p fitta in centro e su un lato,Struttura della Pasta,Frattura molto regolare e grandiosa con cristalli piccoli e frequenti e microocchiatura p fitta in centro e su un lato,"Pasta con frattura regolare e grandiosa, cristalli piccoli e frequenti, microocchiatura fitta al centro e su un lato.",4,24199,
Struttura della Pasta::a tratti sembra appena accennata a tratti stamattina altri punti grandiosa taglio solo discreto,Struttura della Pasta,A tratti sembra appena accennata. A tratti stamattina. Altri punti grandiosa. Taglio solo discreto,"Pasta a tratti con struttura appena accennata, a tratti grandiosa, complessivamente discreta.",4,37529,
Struttura della Pasta::frattura abbastanza regolare microocchiatura su un lato grana fine,Struttura della Pasta,"Frattura abbastanza regolare, microocchiatura su un lato,grana fine","Pasta con frattura abbastanza regolare, grana fine e microocchiatura su un lato.",4,30654,
Struttura della Pasta::frattura abbastanza regolare poco granulosa leggera micro occhiatura,Struttura della Pasta,"Frattura abbastanza regolare, poco granulosa leggera micro occhiatura","Pasta con frattura abbastanza regolare, poco granulosa, leggera microocchiatura.",4,9304,
Struttura della Pasta::fessura di oltre 6 cm,Struttura della Pasta,Fessura di oltre 6 cm,Pasta con fessura pronunciata.,4,49864,
Struttura della Pasta::zona con sfoglia grana sottile,Struttura della Pasta,"Zona con sfoglia, grana sottile",Pasta con zona sfogliata e grana fine.,4,44171,
Struttura della Pasta::brutta frattura grana presente ma con evidenti striature,Struttura della Pasta,"Brutta frattura, grana presente ma con evidenti striature","Pasta con frattura irregolare, grana presente ma con evidenti striature.",4,30754,
Struttura della Pasta::presenza di cristalli ma occhiatura centrale,Struttura della Pasta,Presenza di cristalli ma occhiatura centrale,Pasta con cristalli e occhiatura centrale.,4,7981,
Struttura della Pasta::purtroppo presenta fessura consistente,Struttura della Pasta,Purtroppo presenta fessura consistente,Pasta con fessura consistente.,4,2551,
Struttura della Pasta::grana anche buona ma piena di tagli,Struttura della Pasta,"Grana anche buona, ma piena di tagli",Pasta con grana buona ma piena di tagli.,4,5129,
Struttura della Pasta::taglio regolare ma grande zona centrale spinosa e fratturata,Struttura della Pasta,Taglio regolare ma grande zona centrale spinosa e fratturata,Pasta con taglio regolare ma con una grande zona centrale spinosa e fratturata.,4,13885,
Struttura della Pasta::frattura ok grana presente e ben definita,Struttura della Pasta,"Frattura ok, grana presente e ben definita","Pasta con frattura regolare, grana presente e ben definita.",4,18316,
Struttura della Pasta::taglio clamoroso struttura centrale diversa,Struttura della Pasta,Taglio clamoroso. Struttura centrale diversa,Pasta con taglio pronunciato e struttura centrale diversa.,4,3535,
Struttura della Pasta::microocchiatura concentrata al centro,Struttura della Pasta,Microocchiatura concentrata al centro,Pasta con microocchiatura concentrata al centro.,4,49143,
Struttura della Pasta::omogenea con grana sia grossa che fine,Struttura della Pasta,Omogenea con grana sia grossa che fine!,Pasta omogenea con grana sia grossolana che fine.,4,31884,
Struttura della Pasta::al centro 2 grappoli di occhi,Struttura della Pasta,Al centro 2 grappoli di occhi,Pasta con due grappoli di occhiatura al centro.,4,51316,
Struttura della Pasta::grossolana ma omogenea,Struttura della Pasta,"Grossolana, ma omogenea",Pasta grossolana ma omogenea.,4,51479,
Struttura della Pasta::assenza di grana,Struttura della Pasta,Assenza di grana,Pasta con assenza di grana.,8,4962,
Struttura della Pasta::struttura grandiosa e omogenea grana grossa,Struttura della Pasta,Struttura grandiosa e omogenea. Grana grossa,"Pasta con struttura grandiosa e omogenea, grana grossa.",4,47228,
Struttura della Pasta::frattura regolare grana medio fine,Struttura della Pasta,"Frattura regolare,grana medio fine",Pasta con frattura regolare e grana medio fine.,4,42476,
Struttura della Pasta::leggermente stirato al centro più grandioso sotto gli scalzi ma disomogeneo,Struttura della Pasta,"Leggermente stirato al centro, più grandioso sotto gli scalzi ma disomogeneo","Pasta leggermente stirata al centro, più grossolana sotto gli scalzi ma disomogenea.",4,44760,
Struttura della Pasta::una piccola fessura di 3 cm,Struttura della Pasta,Una piccola fessura di 3 cm,Pasta con una piccola fessura.,4,50164,
Struttura della Pasta::effetto a scaglie in alcune zone,Struttura della Pasta,Effetto a scaglie in alcune zone,Pasta con effetto a scaglie in alcune zone.,4,11,
Struttura della Pasta::granuloso morbido e cristalli evidenti,Struttura della Pasta,granuloso morbido e cristalli evidenti,Pasta granulosa con cristalli evidenti.,4,27822,
Struttura della Pasta::una piccola zona con grana molto fine,Struttura della Pasta,Una piccola zona con grana molto fine,Pasta con una piccola zona a grana molto fine.,4,1276,
Struttura della Pasta::occhiatura effetto spugna centrale,Struttura della Pasta,Occhiatura effetto spugna centrale,Pasta con occhiatura a effetto spugna al centro.,4,26103,
Struttura della Pasta::un lato della forma è spugnosa colore omogeneamente paglierino carico con leggera nota verdognola e presenza di cristalli,Struttura della Pasta,"Un lato della forma è spugnosa, colore omogeneamente paglierino carico, con leggera nota verdognola e presenza di cristalli.","Pasta con un lato spugnoso e struttura disomogenea, colore paglierino carico.",4,5985,
Struttura della Pasta::microocchiatura diffusa frattura regolare,Struttura della Pasta,"Microocchiatura diffusa, frattura regolare",Pasta con microocchiatura diffusa e frattura regolare.,4,24205,
Struttura della Pasta::peccato per la fessura grossa,Struttura della Pasta,Peccato per la fessura grossa!,Pasta con una fessura grossa.,4,50816,
Struttura della Pasta::2 fessure,Struttura della Pasta,2 fessure,Pasta con due fessure.,4,327,
Struttura della Pasta::stirata in varie parti non da grana presenti spacchi,Struttura della Pasta,"Stirata in varie parti, non da grana. Presenti spacchi","Pasta stirata in varie parti con spacchi, non granulosa.",4,24343,
Struttura della Pasta::frattura regolare presenza di microocchiatura a tratti grana presente ma poco profilata,Struttura della Pasta,"Frattura regolare, presenza di microocchiatura a tratti, grana presente ma poco profilata","Pasta con frattura regolare, microocchiatura a tratti e grana poco profilata.",4,41125,
Struttura della Pasta::frattura irregolare pasta molto legata e compatta,Struttura della Pasta,Frattura irregolare. Pasta !molto legata e compatta,"Pasta con frattura irregolare, molto legata e compatta.",10,1955,
Struttura della Pasta::grave difetto centrale (vivi e crepa profondi diametro 1 3 cm),Struttura della Pasta,"Grave difetto centrale (vivi e crepa profondi diametro 1,3 cm)",Pasta con grave difetto centrale caratterizzato da vivi e crepa profonda.,8,29529,
Struttura della Pasta::buona struttura,Struttura della Pasta,Buona struttura,Pasta a buona struttura.,4,25560,
Struttura della Pasta::non regolare tendente allo stirato granulosa,Struttura della Pasta,Non regolare Tendente allo stirato Granulosa,"Pasta non regolare, tendente allo stirato e granulosa.",2,46935,
Struttura della Pasta::brutta frattura struttura eterogenea stirata al centro,Struttura della Pasta,"Brutta frattura, struttura eterogenea stirata al centro","Pasta con frattura irregolare, struttura eterogenea e stirata al centro.",4,37452,
Struttura della Pasta::pasta stirata e con micro occhiatura sottile e diffusa in area centrale grossa bolla > 1 cm,Struttura della Pasta,"Pasta stirata e con micro Occhiatura, sottile e diffusa in area centrale, grossa bolla > 1 cm","Pasta stirata con microocchiatura sottile e diffusa all'area centrale, e una grossa bolla.",4,23924,
Struttura della Pasta::struttura non omogenea con zone con microocchiatura,Struttura della Pasta,Struttura non omogenea con zone con microocchiatura,Pasta non omogenea con zone di microocchiatura.,4,16852,
Struttura della Pasta::parte centrale lievemente stirata e spugnoso bel taglio,Struttura della Pasta,Parte centrale lievemente stirata e spugnoso. Bel taglio,Pasta lievemente stirata e spugnosa nella parte centrale.,4,26098,
Struttura della Pasta::non perfettamente omogenea le microocchiatura centrali penalizzano,Struttura della Pasta,Non perfettamente omogenea. Le microocchiatura centrali penalizzano,Pasta non perfettamente omogenea con microocchiatura diffusa al centro.,4,1335,
Struttura della Pasta::frattura irregolare e microocchiatura,Struttura della Pasta,Frattura irregolare e Microocchiatura,Pasta con frattura irregolare e microocchiatura.,4,11364,
Struttura della Pasta::microocchiatura centrale estesa non tutta ma ampia per il resto struttura granulosa omogenea frattura nn regolare,Struttura della Pasta,"Microocchiatura centrale estesa, non tutta, ma ampia. Per il resto struttura Granulosa omogenea. Frattura nn regolare","Pasta con microocchiatura centrale estesa, struttura granulosa omogenea nel resto e frattura irregolare.",4,12902,
Struttura della Pasta::grana grossolana ma omogeneità,Struttura della Pasta,Grana grossolana ma omogeneità,Pasta con grana grossolana e buona omogeneità.,2,46273,
Struttura della Pasta::struttura non omogenea in parte stirata,Struttura della Pasta,Struttura non omogenea in parte stirata,Pasta non omogenea in parte stirata.,8,29467,
Struttura della Pasta::striature,Struttura della Pasta,Striature,Pasta con striature.,4,20215,
Struttura della Pasta::frattura non regolare ma struttura abbastanza omogenea,Struttura della Pasta,Frattura non regolare ma struttura abbastanza omogenea,Pasta con frattura irregolare e struttura abbastanza omogenea.,8,29082,
Struttura della Pasta::frattura non regolare struttura poco granulare,Struttura della Pasta,"Frattura non regolare, struttura poco granulare,",Pasta con frattura non regolare e struttura poco granulare.,4,24134,
Struttura della Pasta::grossolana con zone con micro fratture e microocchiture,Struttura della Pasta,Grossolana con zone con micro fratture e microocchiture,Pasta grossolana con zone caratterizzate da micro fratture e microocchiature.,4,22408,
Struttura della Pasta::grana media,Struttura della Pasta,Grana media,Pasta a grana media.,4,4484,
Struttura della Pasta::tra paglierino carico e dorato distribuzione omogenea,Struttura della Pasta,Tra Paglierino carico e dorato distribuzione omogenea,"Pasta con distribuzione omogenea, tra paglierino carico e dorato.",4,24347,
Struttura della Pasta::compatto umido pastoso poco granuloso solubile pochi cristalli,Struttura della Pasta,"compatto, umido, pastoso, poco granuloso, solubile, pochi cristalli","Pasta compatta, poco granulosa e con pochi cristalli.",4,27896,
Struttura della Pasta::buona solibulit,Struttura della Pasta,buona solibulit,NON_DESCRITTO,4,27759,
Struttura della Pasta::compatto quasi gommoso e deformabile non friabile,Struttura della Pasta,"compatto, quasi gommoso e deformabile, non friabile","Pasta compatta, quasi gommosa e deformabile, non friabile.",4,27826,
Struttura della Pasta::microocchiatura fine con inserti più grossi bella frattura omogenea la grana,Struttura della Pasta,Microocchiatura fine con inserti più grossi. Bella frattura. Omogenea la grana,"Pasta con microocchiatura fine e inserti più grossi, frattura regolare e grana omogenea.",4,37025,
Struttura della Pasta::presente microocchiature diffuse,Struttura della Pasta,Presente microocchiature diffuse,Pasta con microocchiature diffuse.,4,24203,
Struttura della Pasta::un terzo della forma invece è da 8,Struttura della Pasta,Un terzo della forma invece è da 8,NON_DESCRITTO,4,49888,
Struttura della Pasta::struttura fine buonissimo taglio,Struttura della Pasta,Struttura fine. Buonissimo taglio,Pasta a struttura fine.,4,17002,
Struttura della Pasta::grana bella spaccatura regolare qualche occhiatura,Struttura della Pasta,Grana bella spaccatura regolare qualche occhiatura,"Pasta con bella grana, frattura regolare e qualche occhiatura.",4,33655,
Struttura della Pasta::microstruttura scarsa ma nel complesso solubile,Struttura della Pasta,microstruttura scarsa ma nel complesso solubile,Pasta con microstruttura scarsa ma nel complesso solubile.,4,27829,
Struttura della Pasta::grana grossolana e fine presenti microocchiature e omogeneità nella frattura,Struttura della Pasta,Grana grossolana e fine presenti. Microocchiature e omogeneità nella frattura,"Pasta con grana grossolana e fine, microocchiature diffuse e frattura omogenea.",4,37033,
Struttura della Pasta::mista grandiosa con aree stirate,Struttura della Pasta,Mista grandiosa con aree stirate,Pasta mista con grandiosa occhiatura e aree stirate.,4,20399,
Struttura della Pasta::qualche occhiettino non omogenea,Struttura della Pasta,Qualche occhiettino Non omogenea,Pasta non omogenea con qualche piccola occhiatura.,4,22407,
Struttura della Pasta::tanti tagli fessure sottili in ogni verso grana non perfettamente omogenea frattura solo discreta,Struttura della Pasta,"Tanti tagli, fessure sottili in ogni verso. Grana non perfettamente omogenea. Frattura solo discreta","Pasta con numerosi tagli e fessure sottili in varie direzioni, grana non omogenea e frattura discreta.",4,42614,
Struttura della Pasta::qualche frattura presente,Struttura della Pasta,Qualche frattura presente,Pasta con qualche frattura.,4,7827,
Struttura della Pasta::microocchiatura molto fitta on piccole fratture e grana che forma striature evidenti cristalli,Struttura della Pasta,Microocchiatura molto fitta on piccole fratture e grana che forma striature evidenti cristalli,"Pasta con microocchiatura fitta, piccole fratture, grana che forma striature con cristalli.",4,47503,
Struttura della Pasta::presenza di ossidazione interna,Struttura della Pasta,Presenza di ossidazione interna,Pasta con ossidazione interna.,4,48904,
Struttura della Pasta::ovunque microocchiatura fine è rada struttura buona fine pare che verso un piatto la pasta sia più asciutta,Struttura della Pasta,"Ovunque Microocchiatura fine è rada, Struttura buona, fine, Pare che verso un piatto la pasta sia più asciutta,","Pasta con microocchiatura fine e rada, struttura fine, tendente a essere più asciutta verso una zona.",4,41121,
Struttura della Pasta::peccato per occhi,Struttura della Pasta,Peccato per occhi ...,Pasta con occhi visibili.,8,284,
Struttura della Pasta::molto cedevole molti microcristalli solubile leggera sabbiosit,Struttura della Pasta,"molto cedevole, molti microcristalli, solubile, leggera sabbiosit",Pasta granulosa con leggera sabbiosità e microcristalli diffusi.,4,27680,
Struttura della Pasta::trascuri le micro frattura piccolissime,Struttura della Pasta,"Trascuri le micro frattura , piccolissime",Pasta con micro fratture piccolissime.,4,2388,
Struttura della Pasta::presenza di pasta tendente al ruvido su un lato,Struttura della Pasta,Presenza di pasta tendente al ruvido su un lato,Pasta tendente al ruvida su un lato.,4,271,
Struttura della Pasta::occhio da 8 mm e 3 mm,Struttura della Pasta,Occhio da 8 mm e 3 mm,Pasta con occhiature di media e piccola dimensione.,8,285,
Struttura della Pasta::leggermente stirato in parte frattura spacco non troppo regolare,Struttura della Pasta,"Leggermente stirato in parte, frattura, spacco non troppo regolare","Pasta leggermente stirata in parte, con frattura e spacco non del tutto regolare.",4,37535,
Struttura della Pasta::frattura regolare grana fine,Struttura della Pasta,Frattura regolare grana fine,Pasta con frattura regolare e grana fine.,8,9477,
Struttura della Pasta::granulosa con una bella frattura presenza localizzata di microocchiatura e di occhio più grande due piccole fratture,Struttura della Pasta,"Granulosa con una bella frattura, presenza localizzata di microocchiatura e di occhio più grande, due piccole fratture","Pasta granulosa con bella frattura, microocchiatura e occhiatura localizzate, e due piccole fratture.",4,30705,
Struttura della Pasta::qualche cristallo ma positiva,Struttura della Pasta,qualche cristallo ma positiva,Pasta con qualche cristallo.,4,27893,
Struttura della Pasta::occhiatura che tende al grande diametro una parte della pasta è lievemente stirata altra parte grandiosa di media finezza taglio perfetto,Struttura della Pasta,"Occhiatura che tende al grande diametro. Una parte della pasta è lievemente stirata, altra parte grandiosa di media finezza. Taglio perfetto","Pasta con occhiatura dal diametro tendente al grande, una parte lievemente stirata e altra parte grandiosa di media finezza.",4,44333,
Struttura della Pasta::meno evoluta verso ipiatti,Struttura della Pasta,Meno evoluta verso ipiatti,Pasta meno evoluta verso i piatti.,4,1760,
Struttura della Pasta::zone stirate,Struttura della Pasta,Zone stirate,Pasta con zone stirate.,22,6056,
Struttura della Pasta::quasi stirata microocchiatura diffusa,Struttura della Pasta,"Quasi stirata, Microocchiatura diffusa",Pasta quasi stirata con microocchiatura diffusa.,4,11227,
Struttura della Pasta::grandi spacchi tratti stirati,Struttura della Pasta,"Grandi spacchi, tratti stirati",Pasta con grandi spacchi e tratti stirati.,4,32421,
Struttura della Pasta::spugnosita centrale,Struttura della Pasta,Spugnosita centrale,Pasta con spugnositá centrale.,4,35782,
Struttura della Pasta::fascia stirata sotto un piatto,Struttura della Pasta,Fascia stirata sotto un piatto,Pasta con fascia stirata sotto una zona piatta.,10,1966,
Struttura della Pasta::frattura abbastanza regolare spugnatura centrale con occhi più piccoli del mm struttura grossolana,Struttura della Pasta,"Frattura abbastanza regolare, spugnatura centrale con occhi più piccoli del mm, struttura grossolana","Pasta con frattura abbastanza regolare, struttura grossolana e microocchiatura centrale con occhi piccoli.",4,16856,
Struttura della Pasta::al centro saponosa con microocchiature e bolle,Struttura della Pasta,"Al centro saponosa,con microocchiature e bolle",Pasta saponosa al centro con microocchiature e bolle.,4,31958,
Struttura della Pasta::dittatura occhiatura anche grossolana frattura evidente,Struttura della Pasta,Dittatura occhiatura anche grossolana frattura evidente,Pasta con occhiatura diffusa anche grossolana e frattura evidente.,4,18472,
Struttura della Pasta::struttura slegata disomogenea presente una spacco,Struttura della Pasta,"Struttura slegata, disomogenea. Presente una spacco",Pasta slegata e disomogenea con uno spacco.,4,5903,
Struttura della Pasta::frattura irregolare ed i taglio per il resto grana regolare grandiosa anche fine,Struttura della Pasta,"Frattura irregolare ed i taglio . Per il resto grana regolare, grandiosa, anche fine","Pasta con frattura irregolare al taglio, grana regolare, grandiosa e fine nel resto.",4,40431,
Struttura della Pasta::frattura abbastanza regolare pasta granulosa con evidenti andamenti striati,Struttura della Pasta,"Frattura abbastanza regolare, pasta granulosa con evidenti andamenti striati","Pasta con frattura abbastanza regolare, granulosa e con evidenti andamenti striati.",4,42760,
Struttura della Pasta::stirata si intende leggermente,Struttura della Pasta,Stirata si intende leggermente!,Pasta leggermente stirata.,4,50076,
Struttura della Pasta::grana fine è omogenea,Struttura della Pasta,Grana fine è omogenea,Pasta a grana fine e omogenea.,8,29595,
Struttura della Pasta::struttura in parte stirata non omogenea,Struttura della Pasta,"Struttura in parte stirata, non omogenea.",Pasta in parte stirata e non omogenea.,4,5980,
Struttura della Pasta::sbrinz,Struttura della Pasta,Sbrinz,Pasta tipo sbrinz.,4,9468,
Struttura della Pasta::scarsa la grana,Struttura della Pasta,Scarsa la grana,Pasta con grana scarsa.,4,26022,
Struttura della Pasta::qualche piccola frattura e zona più granulosa,Struttura della Pasta,Qualche piccola frattura e zona più granulosa,Pasta con qualche piccola frattura e zona più granulosa.,4,15635,
Struttura della Pasta::brutta frattura pasta tendente allo stirato con lieve micro occhiatura e grana poco profilata,Struttura della Pasta,"Brutta frattura, pasta tendente allo stirato con lieve micro occhiatura e grana poco profilata","Pasta con frattura irregolare, tendente allo stirato, con leggera microocchiatura e grana poco profilata.",4,32345,
Struttura della Pasta::va abbassato il voto di 1 sembra sabbia bagnata una parte però bella,Struttura della Pasta,Va abbassato il voto di 1! Sembra sabbia bagnata. Una parte però bella,"Pasta granulosa, con una parte dalla bella grana.",4,516,
Struttura della Pasta::frattura e occhio da 8 mm granulosa grossolana,Struttura della Pasta,Frattura e occhio da 8 mm Granulosa grossolana,"Pasta con frattura irregolare, occhiatura di medie dimensioni e grana grossolana.",4,21779,
Struttura della Pasta::grana grossa omogenea,Struttura della Pasta,Grana grossa omogenea,Pasta con grana grossa omogenea.,4,24133,
Struttura della Pasta::struttura immatura disomogenea non compiuta,Struttura della Pasta,"Struttura immatura, disomogenea, non compiuta",Pasta disomogenea e non compiuta nella struttura.,4,1144,
Struttura della Pasta::stirata occhio centrale,Struttura della Pasta,"Stirata , occhio centrale",Pasta stirata con occhio centrale.,4,35846,
Struttura della Pasta::stirata soprattutto al centro in una zona presente microocchiatura,Struttura della Pasta,Stirata soprattutto al centro. In una zona presente Microocchiatura,"Pasta stirata soprattutto al centro, con microocchiatura in una zona.",4,5595,
Struttura della Pasta::bella frattura struttura granulosa con presenza di piccole sfoglie e zone meno profilate,Struttura della Pasta,"Bella frattura, struttura granulosa con presenza di piccole sfoglie e zone meno profilate","Pasta con bella frattura, struttura granulosa con piccole sfoglie e zone meno profilate.",4,25565,
Struttura della Pasta::totalmente stirata,Struttura della Pasta,Totalmente stirata,Pasta totalmente stirata.,4,4102,
